    0.130642250044496977E+00   -0.399103077405275841E+00    0.210775177170338708E+03   -0.289157931165395832E+01    0.467191704779716090E+02    0.120735733213416907E+03    0.123055170157385230E+01    0.335619855970218950E+02   -0.622724013969541193E+04
    0.131752489074913104E+00   -0.393094444010042177E+00    0.208422105465546906E+03   -0.260533891980148269E+01    0.169859666843848416E+02    0.532839726020870827E+02    0.128693517117473721E+01    0.392864103575436090E+02   -0.622697993214497365E+04
    0.139609424085055195E+00   -0.362891029926034281E+00    0.202365971850932169E+03   -0.272937116736231911E+01    0.217567876037267247E+02    0.126365324795341593E+03    0.127767681594996763E+01    0.366920801573853552E+02   -0.622652857614723325E+04
    0.120163868770915810E+00   -0.458597138764606282E+00    0.223822141366923603E+03   -0.283617004762330227E+01    0.175271734382313085E+02    0.162770345622767252E+03    0.121601710332027801E+01    0.428308946406705928E+02   -0.622652022605298498E+04
    0.121186663020185215E+00   -0.455795240435345084E+00    0.222641484550540611E+03   -0.286850889526547270E+01    0.613444788146381796E+02    0.134093224216551022E+03    0.122909146381498458E+01    0.393098950380447718E+02   -0.622643116239787832E+04
    0.120125881679424257E+00   -0.461045662683172042E+00    0.225154771103391795E+03   -0.311493617388281585E+01    0.381137009482756461E+01    0.108957589298813843E+03    0.124534294220416131E+01    0.421867119540025897E+02   -0.622636097010017875E+04
    0.129900683299555147E+00   -0.425688150836583845E+00    0.210058207627062927E+03   -0.284646303073855300E+01    0.120996986575360732E+01    0.354830731533047938E+02    0.120915605157168526E+01    0.413302698082265820E+02   -0.622635037215071497E+04
    0.130718401691536062E+00   -0.395465463038635279E+00    0.208905018735914837E+03   -0.282429899724407152E+01    0.134556513994280493E+02    0.156205287334634761E+03    0.123133964614832281E+01    0.498604685453036822E+02   -0.622627856482125026E+04
    0.121862007279041409E+00   -0.457026652276807444E+00    0.221940922342092705E+03   -0.286680144864806730E+01    0.101077089367699138E+02    0.148865997491846031E+03    0.121219224118648361E+01    0.430783099387144830E+02   -0.622616170757274267E+04
    0.121766657755542115E+00   -0.451456646147060159E+00    0.219191153141388497E+03   -0.276068539456390472E+01    0.951551688524227224E+01    0.206292883691334978E+02    0.123605325682208145E+01    0.320041857657705862E+02   -0.622606955638644376E+04
    0.134666713284658013E+00   -0.373893021577706319E+00    0.207315237327480418E+03   -0.288857640742442268E+01    0.120752892910392760E+02    0.110680018752648923E+02    0.125432742883320714E+01    0.334377910127997069E+02   -0.622606196416433886E+04
    0.130704882357526975E+00   -0.393749758338619416E+00    0.212261921391071155E+03   -0.269294000047433446E+01    0.149064186043022726E+02    0.165293955710054178E+03    0.122583103497654022E+01    0.335028583604761039E+02   -0.622597992780709774E+04
    0.121351765792137523E+00   -0.469285281064849735E+00    0.221125546485306558E+03   -0.304036730804901190E+01    0.237628274373661093E+02    0.157525968863966455E+03    0.123363908572629954E+01    0.401109700175343846E+02   -0.622591044771157976E+04
    0.120173007191251610E+00   -0.446948770481124691E+00    0.224657229162823427E+03   -0.347480840268446167E+01    0.280691511904675863E+02    0.145442437146092800E+03    0.123805273977814290E+01    0.381444679611108981E+02   -0.622590100858935602E+04
    0.125023800571430893E+00   -0.443962790665193063E+00    0.216326035412424602E+03   -0.304574663389196143E+01    0.150268496738802213E+02    0.854543867801310171E+02    0.125488102861414808E+01    0.480616057089804585E+02   -0.622587603409035455E+04
    0.120999767951909670E+00   -0.457291613666615415E+00    0.221356808347167060E+03   -0.307931807283477266E+01    0.141205716865956954E+00    0.384093873690536043E+02    0.120368143330834165E+01    0.497278139003568143E+02   -0.622581850760995076E+04
    0.127597538103891600E+00   -0.415480756188877698E+00    0.214957291987221907E+03   -0.277723235533224599E+01    0.262469658300737718E+01    0.714218952480715927E+02    0.122500739272428660E+01    0.513513883344190489E+02   -0.622574258499223470E+04
    0.122435541301991441E+00   -0.442623571406609573E+00    0.223247267132468181E+03   -0.320888975928791398E+01    0.412563561271931931E+02    0.147204791771674707E+03    0.119421990260951305E+01    0.473718993311242826E+02   -0.622568799228878470E+04
    0.120760067858716069E+00   -0.458525547864608030E+00    0.222490107389195373E+03   -0.350668392311751109E+01    0.410420831415907017E+01    0.150197081263806950E+03    0.126046265600388407E+01    0.409556156980447170E+02   -0.622557497554796373E+04
    0.133186655118180786E+00   -0.394898247242489842E+00    0.209138444449668697E+03   -0.290226359190090433E+01    0.879761917884894018E+01    0.672975876678737706E+02    0.128971198775019857E+01    0.465304703490958929E+02   -0.622554730353659579E+04
    0.130730412126877887E+00   -0.410662832011912338E+00    0.208124607578161488E+03   -0.283583971647912847E+01    0.344398123448007638E+02    0.216106615656478951E+01    0.122300988173876446E+01    0.445658574144125552E+02   -0.622552901704276337E+04
    0.128408219636397009E+00   -0.419572318286208890E+00    0.211003443298826681E+03   -0.291213549324276322E+01    0.233991116969959556E+02    0.125936503145834408E+03    0.132820997880670810E+01    0.402077892538890822E+02   -0.622548137904183568E+04
    0.131816894306121007E+00   -0.386577048006093049E+00    0.211413908863861877E+03   -0.277390914714924675E+01    0.259353807739523567E+02    0.167217573196717410E+03    0.125381349176761825E+01    0.479686252847524557E+02   -0.622547330528826114E+04
    0.121971571394636422E+00   -0.444572096810329054E+00    0.218822915094026172E+03   -0.277028224563274161E+01    0.287871659353150662E+02    0.118896297872528820E+03    0.124618504222697579E+01    0.380248122829629409E+02   -0.622540874520580019E+04
    0.126021518339761163E+00   -0.428365390940799895E+00    0.216162460377194009E+03   -0.280794472820082097E+01    0.242272610137814759E+02    0.198722942960922744E+02    0.115306716919034380E+01    0.349735105598911176E+02   -0.622531983592172310E+04
    0.133332941179552522E+00   -0.385845505269638789E+00    0.206765103754209008E+03   -0.274712066255148812E+01    0.992020540792165306E+01    0.126154372841439169E+03    0.119374597740117050E+01    0.423623577979098940E+02   -0.622520296997133755E+04
    0.127493673795552487E+00   -0.429643901598250777E+00    0.213337030613389743E+03   -0.310987306912028316E+01    0.200325019322016189E+02    0.146413503495914892E+02    0.123677596112975619E+01    0.410598187638977805E+02   -0.622519119614714418E+04
    0.122796553841020298E+00   -0.443168168464412149E+00    0.221122404472677459E+03   -0.328802920941363386E+01    0.236127449083400975E+02    0.127743120472773882E+03    0.128862458509247269E+01    0.383637131863179093E+02   -0.622517981098756081E+04
    0.127305728713104110E+00   -0.430123881217433279E+00    0.212839139910119087E+03   -0.277509680747728504E+01    0.372729165438743379E+02    0.125153694215538394E+03    0.122934325468558825E+01    0.321401230586107900E+02   -0.622514698685294297E+04
    0.120227095697356581E+00   -0.456019017556232475E+00    0.221358285743326064E+03   -0.294753185164416021E+01    0.771412979771462943E+02    0.137687667170269805E+03    0.125106777561445393E+01    0.383722965339351703E+02   -0.622509652175825704E+04
    0.127902963807706077E+00   -0.434712030255212545E+00    0.212979517895948220E+03   -0.285359870730649456E+01    0.726064785191177720E+01    0.116394486365299684E+03    0.120731615685566429E+01    0.414000678222511169E+02   -0.622508220258822985E+04
    0.121137457703799828E+00   -0.454994922785820322E+00    0.221483006079832109E+03   -0.297753692779206958E+01    0.607923977519861047E+00    0.584350023178100102E+02    0.124911730152419409E+01    0.495369725146315218E+02   -0.622507020707407173E+04
    0.125090303848109402E+00   -0.423544188025075097E+00    0.218605067334603973E+03   -0.322216802650463219E+01    0.124878451301084716E+02    0.109805532367111578E+02    0.123142329518463156E+01    0.487764919623144735E+02   -0.622505963605240413E+04
    0.127305196312549634E+00   -0.405753062307921464E+00    0.214403230616878915E+03   -0.299949372549970983E+01    0.187147634476509204E+02    0.166143210179336279E+03    0.125109061922365283E+01    0.470366661846244654E+02   -0.622504640273317273E+04
    0.131280135645837237E+00   -0.391961559675300830E+00    0.211579189679438571E+03   -0.302706692131576016E+01    0.157380921971248036E+02    0.784291231662666632E+02    0.125141338438527550E+01    0.357302465550085770E+02   -0.622500176482207553E+04
    0.120836008631973787E+00   -0.463449449047553530E+00    0.220489680314213331E+03   -0.289159709979266033E+01    0.228929143558508095E+02    0.457368389889121740E+01    0.120582100586288843E+01    0.488731078932000997E+02   -0.622499264010543811E+04
    0.127291507743243715E+00   -0.410753379877075386E+00    0.216750477335893805E+03   -0.306761813164540387E+01    0.128143120878285508E+02    0.219292346299012699E+02    0.125248153640203674E+01    0.492318828220140432E+02   -0.622499005549613412E+04
    0.120533486922434568E+00   -0.457207215813958789E+00    0.222552190291844539E+03   -0.307832106093318103E+01    0.448675111845178307E+02    0.125722850320145810E+03    0.125895388405580388E+01    0.353336022053367387E+02   -0.622495375541612339E+04
    0.124616615015049712E+00   -0.438891809796003951E+00    0.215586317731711858E+03   -0.293902401321894402E+01    0.761028054197911885E+01    0.477841191416268103E+02    0.118841538494476651E+01    0.378145530643623502E+02   -0.622489353804457915E+04
    0.128520098946040162E+00   -0.421823826175232064E+00    0.213897325030973860E+03   -0.309036988115564970E+01    0.136749894413572424E+02    0.527364725110660570E+00    0.128287624530466338E+01    0.440674079221729258E+02   -0.622487303998964580E+04
    0.127548168158074043E+00   -0.403545369927905795E+00    0.215521822118378196E+03   -0.311643247689221914E+01    0.372126990520862666E+01    0.248008113020548606E+02    0.127259266942664717E+01    0.387260353361945633E+02   -0.622483707026498541E+04
    0.127634460434070257E+00   -0.434116087638561632E+00    0.209834172877703594E+03   -0.275781591906829471E+01    0.334974215361653194E+02    0.150261152382296899E+03    0.122825861621567034E+01    0.409148315987733113E+02   -0.622477633049072392E+04
    0.120857730136022037E+00   -0.453917037582329708E+00    0.223835731760943503E+03   -0.327304583951199124E+01    0.459344142653656604E+02    0.148010390607415502E+03    0.118492796707260029E+01    0.358980844928202458E+02   -0.622476411524840751E+04
    0.132660706583838800E+00   -0.387302192279481150E+00    0.209575266046589689E+03   -0.283206687779920907E+01    0.478713980903081904E+02    0.116901824292573536E+03    0.124518964654844178E+01    0.415028733376187589E+02   -0.622475610804293137E+04
    0.126249458776878015E+00   -0.432614228141258050E+00    0.214159813845934849E+03   -0.303368333991273298E+01    0.123260037068301163E+02    0.837368982970095743E+02    0.126344338339439854E+01    0.346638904832043195E+02   -0.622474548719518043E+04
    0.129769232261294970E+00   -0.394185511120266008E+00    0.212298825397553486E+03   -0.282877172077469696E+01    0.550196343993973969E+02    0.144757955242220191E+03    0.117598001530458829E+01    0.393069609384583174E+02   -0.622473419629234195E+04
    0.124727324092447064E+00   -0.447995222707638807E+00    0.213822426815709065E+03   -0.282111009559154047E+01    0.203004942646676731E+02    0.655445155754120350E+02    0.125269549517444689E+01    0.397946814201698160E+02   -0.622469620889373527E+04
    0.121026380497541414E+00   -0.465483136278678489E+00    0.222061231455390811E+03   -0.310166872291659068E+01    0.525980813830296228E+02    0.142927209160199624E+03    0.119089468526946507E+01    0.405658986771480414E+02   -0.622468521904101817E+04
    0.123162863737945313E+00   -0.438975943681612857E+00    0.219827959058702390E+03   -0.310384679101221606E+01    0.276558555489101181E+02    0.147455997031818331E+02    0.127175922982201084E+01    0.375687771534222819E+02   -0.622466850629887540E+04
    0.128937487660987671E+00   -0.413559114853544352E+00    0.213015221597618421E+03   -0.305084163063445013E+01    0.199999007743099817E+02    0.120087604595728351E+03    0.129669150793107946E+01    0.350857066696644964E+02   -0.622466753960632559E+04
    0.128001933443446070E+00   -0.420071882099871674E+00    0.211788813682092723E+03   -0.298354971133819280E+01    0.623637103622377165E+01    0.559610089300417712E+02    0.128897702895106714E+01    0.356165499841160553E+02   -0.622464957214787864E+04
    0.129595778184446786E+00   -0.415457663531746124E+00    0.209578826017052222E+03   -0.283010191878896133E+01    0.357040510584105277E+02    0.154388067569644022E+03    0.123695508139315136E+01    0.520985400873823394E+02   -0.622462721723120831E+04
    0.124144958181752293E+00   -0.444574605709835369E+00    0.217381217822552031E+03   -0.278660768782434065E+01    0.240552070270276097E+01    0.294732040338755326E+02    0.118400880807355202E+01    0.472366755727618468E+02   -0.622462466202518681E+04
    0.129185860908392874E+00   -0.411311318121368175E+00    0.209620588443144214E+03   -0.264037449716387762E+01    0.194796053866094780E+02    0.140194827797919913E+03    0.119279385131250759E+01    0.358921916662648215E+02   -0.622462197438256862E+04
    0.131625484612218402E+00   -0.406492081382953119E+00    0.208152298081209295E+03   -0.275193781196006881E+01    0.266352913267764428E+02    0.128691731172426813E+03    0.121208125761849206E+01    0.340026391563456301E+02   -0.622461234226513625E+04
    0.125115709453944901E+00   -0.420054298850745522E+00    0.219150888500997354E+03   -0.287559516832951312E+01    0.302201848926016972E+02    0.524082831298519114E+01    0.117892539375312477E+01    0.376844319328922239E+02   -0.622458352262708831E+04
    0.120664652659010344E+00   -0.450128551289697476E+00    0.221142236390908892E+03   -0.300629218133016796E+01    0.326329345507251745E+02    0.362643729794828715E+02    0.123080710904393387E+01    0.449132509598124585E+02   -0.622455004366929188E+04
    0.127477018862820785E+00   -0.418228086042623182E+00    0.211251521562357226E+03   -0.280087323854273906E+01    0.471119903379910276E+01    0.120952231065227110E+03    0.123960966215993684E+01    0.349534691304617340E+02   -0.622454413614543409E+04
    0.125355614060071091E+00   -0.441636278634064405E+00    0.215203181385114362E+03   -0.276267432678374281E+01    0.743231706914491070E+02    0.149249576473266671E+03    0.120205293142871650E+01    0.449349414336267756E+02   -0.622452512134285007E+04
    0.125770963368634664E+00   -0.433500341297410940E+00    0.212644955842302522E+03   -0.272503067238517493E+01    0.343381000221177857E+02    0.150034460097699451E+03    0.127492400662303806E+01    0.489895761907108920E+02   -0.622452503564673407E+04
    0.129527103462377224E+00   -0.419863210754110594E+00    0.211539487634961603E+03   -0.285962106999426879E+01    0.264350682736087563E+02    0.979260107697687090E+02    0.124896775048355813E+01    0.393123707408284631E+02   -0.622451216811542145E+04
    0.125175689533123302E+00   -0.434597790703835751E+00    0.213253920112394297E+03   -0.270183436179672931E+01    0.841605230334607413E+01    0.532616958962162457E+02    0.128335354765171816E+01    0.396494622986111835E+02   -0.622448194855547081E+04
    0.124425125881120743E+00   -0.428201013487703119E+00    0.216400576141560379E+03   -0.296780510673944509E+01    0.185767650990079081E+01    0.697266315968066266E+02    0.128502844401839766E+01    0.357976486541004277E+02   -0.622446651957316863E+04
    0.130832365656930683E+00   -0.399303359140102343E+00    0.208565515352755426E+03   -0.269350446285642375E+01    0.286171119864405412E+02    0.179985605316672803E+03    0.126261263548499580E+01    0.498503689406372814E+02   -0.622445554095608804E+04
    0.133515977726915841E+00   -0.398363831535524238E+00    0.207623076122452630E+03   -0.276441048814182899E+01    0.525841847260133974E+02    0.132619543934668883E+03    0.128078249361702001E+01    0.389500152260780865E+02   -0.622440785442140259E+04
    0.125112580840237353E+00   -0.445103466925201308E+00    0.214048455083270142E+03   -0.277554486645861287E+01    0.185854903676506105E+02    0.489682542251249942E+02    0.126370338659168358E+01    0.471893604763394805E+02   -0.622439253427315998E+04
    0.137953915909867109E+00   -0.356763288903221731E+00    0.202931047069931424E+03   -0.271136319946734305E+01    0.940747598820241926E+01    0.154271807303893411E+03    0.126305419678515785E+01    0.419145602047531582E+02   -0.622439032159726048E+04
    0.133315591170821091E+00   -0.380804881841734111E+00    0.206173264103742127E+03   -0.272410264231438681E+01    0.861253998728822445E+01    0.124819676170061086E+03    0.125914617573498422E+01    0.375564489087837785E+02   -0.622436869459949867E+04
    0.122917908163164072E+00   -0.441500820211531253E+00    0.220291455751405380E+03   -0.321137924493934346E+01    0.178742853969963278E+02    0.140366857343014402E+03    0.118852952493427111E+01    0.455891298915610577E+02   -0.622435080273463973E+04
    0.128682863794478769E+00   -0.395822199565384947E+00    0.214946566383129380E+03   -0.296120868532368986E+01    0.404615398876470778E+02    0.132448836718798589E+03    0.125047494257678160E+01    0.464830091442657363E+02   -0.622433986209676004E+04
    0.123922168473331637E+00   -0.437655204680208021E+00    0.215207157609977941E+03   -0.279542410845168909E+01    0.141981461135568257E+02    0.129034075939472132E+03    0.122798074381451183E+01    0.476154897485179731E+02   -0.622432754260069305E+04
    0.120004787319023129E+00   -0.464880746119955224E+00    0.221371748659296316E+03   -0.295427844265357065E+01    0.797676658037338804E+01    0.619892280459116947E+02    0.123951345128899026E+01    0.342151434581421370E+02   -0.622428820283198456E+04
    0.127024858428637283E+00   -0.405397695309361650E+00    0.217708111433757921E+03   -0.308513639589838817E+01    0.191405927719484481E+02    0.116586522091060747E+02    0.119968366160415352E+01    0.415011695431309278E+02   -0.622427254892731617E+04
    0.133118252790238173E+00   -0.376673696194883334E+00    0.208379643003645441E+03   -0.285394551590901591E+01    0.189859768156585211E+02    0.258114430132798098E+02    0.126547797991820032E+01    0.443090814924985210E+02   -0.622426162735791786E+04
    0.129816709625364207E+00   -0.387770134694449931E+00    0.214220901197975024E+03   -0.290749893087032918E+01    0.474565073541946489E+02    0.142216375354282860E+03    0.122188540836985915E+01    0.383874105892515303E+02   -0.622425951020176126E+04
    0.117767243065512395E+00   -0.470722889042119674E+00    0.225802138655502347E+03   -0.318282843487147415E+01    0.163555834386210819E+01    0.467747490962282058E+02    0.121549469399477550E+01    0.416566912950972608E+02   -0.622425706468256794E+04
    0.126577872448662310E+00   -0.412884941003489825E+00    0.216331710830028214E+03   -0.303434475891280142E+01    0.137862142048873224E+02    0.124042912594291206E+02    0.125865018532078077E+01    0.489521921609553203E+02   -0.622423355213261584E+04
    0.124584528672979894E+00   -0.439471024862170434E+00    0.213685130318764607E+03   -0.280738493717617255E+01    0.228308937521666389E+01    0.454778713318032288E+02    0.122555176128043763E+01    0.416634582569291396E+02   -0.622421817207874665E+04
    0.127571454181427762E+00   -0.412108278716924681E+00    0.214901016154670970E+03   -0.311664528203291713E+01    0.608638466462367873E+02    0.136776484176462816E+03    0.121619056646366519E+01    0.454099637346819875E+02   -0.622421715071177823E+04
    0.122352884648762275E+00   -0.449661002106824303E+00    0.222286120285192794E+03   -0.323877649018425551E+01    0.369003738846605529E+02    0.130998523661990731E+03    0.120258252894804230E+01    0.436197683485954641E+02   -0.622419917243945110E+04
    0.124272121631503571E+00   -0.432011853049375283E+00    0.218950824626162671E+03   -0.287508415954571372E+01    0.436665784455656159E+01    0.177226672883356713E+03    0.125279115499765537E+01    0.478738242412921338E+02   -0.622417601443357489E+04
    0.128054043482355162E+00   -0.400600671006670739E+00    0.214689716751078322E+03   -0.301313761668670166E+01    0.306565071558303259E+02    0.370051114543992270E+02    0.122793346661381708E+01    0.426826594324832129E+02   -0.622416499743618715E+04
    0.125259028210095852E+00   -0.429867132410911457E+00    0.216453356785804743E+03   -0.293028120742966758E+01    0.261830150923539868E+02    0.389542556954788992E+02    0.129654629746318606E+01    0.449550376330418331E+02   -0.622413966772374260E+04
    0.136488392401274111E+00   -0.384893756078232008E+00    0.203340192898349699E+03   -0.270001736106426105E+01    0.130107261989343570E+02    0.194714428070411536E+02    0.122366538474593689E+01    0.403262675867451605E+02   -0.622413802606159334E+04
    0.122524350347762670E+00   -0.453866416565445463E+00    0.217812246713026781E+03   -0.306497749554102450E+01    0.143230457883002327E+02    0.317556143493190675E+02    0.125813563063736167E+01    0.367155611635555132E+02   -0.622412826914229299E+04
    0.120480054821483204E+00   -0.462017526830709735E+00    0.223707970780931959E+03   -0.315111270697990609E+01    0.405174607898724837E+01    0.158383815334891835E+03    0.121230864688502527E+01    0.337774846514591189E+02   -0.622409981366299417E+04
    0.124576760918953131E+00   -0.443019360718369448E+00    0.217190664013101184E+03   -0.273643427837795361E+01    0.381570182291934223E+01    0.769444406340433318E+02    0.121315265010849638E+01    0.419800293118767343E+02   -0.622408605406470633E+04
    0.122474972134968441E+00   -0.457504822862271676E+00    0.218240212307777540E+03   -0.297093743905708152E+01    0.113926359659431231E+02    0.663591681929877524E+02    0.126196798334688332E+01    0.457174948699138213E+02   -0.622407664243099589E+04
    0.127102824315012936E+00   -0.421233173969078944E+00    0.216449678469956041E+03   -0.293387573339473695E+01    0.393042563772020586E+02    0.324431725505400479E+02    0.125454290491310960E+01    0.383141521170103374E+02   -0.622404841525484971E+04
    0.127156164473221645E+00   -0.409288741464229389E+00    0.214877181910972638E+03   -0.290117952534740020E+01    0.621122934262732045E+02    0.146359210373387072E+03    0.118851469991864134E+01    0.375836427367040216E+02   -0.622404458607104061E+04
    0.129972829836668746E+00   -0.402550144690226541E+00    0.210755412399261019E+03   -0.290461936484827277E+01    0.233081140300004783E+02    0.146888466996647708E+03    0.123001596591628370E+01    0.328765548935841423E+02   -0.622400686925016817E+04
    0.131595114870070667E+00   -0.395425991537814159E+00    0.211816608292130752E+03   -0.281988173386465890E+01    0.261079224581470903E+02    0.270617781714363481E+02    0.118213314791311741E+01    0.370843392483046088E+02   -0.622399711344893967E+04
    0.126619844883925553E+00   -0.423501934583255357E+00    0.215975547621286580E+03   -0.320009580549763539E+01    0.266642070014083323E+02    0.103489404493657347E+02    0.122641080715252437E+01    0.388535407856586801E+02   -0.622399559306982155E+04
    0.123394177026681220E+00   -0.444988956601018948E+00    0.221229385572638307E+03   -0.312351195748018196E+01    0.341665483272269483E+02    0.156550157139551629E+03    0.121657672484107859E+01    0.370787168765613018E+02   -0.622399483097732082E+04
    0.124680427036058306E+00   -0.418236317218558695E+00    0.218435646753059359E+03   -0.299153979915216439E+01    0.266579085324076672E+02    0.171862120913328170E+03    0.119306528906530351E+01    0.434774981842688462E+02   -0.622399005126293196E+04
    0.128523861686198698E+00   -0.402420530420951661E+00    0.214135386734746618E+03   -0.302660231168152727E+01    0.328235004648462052E+02    0.139732667406242030E+03    0.127228019134857284E+01    0.345390718862004746E+02   -0.622398456015560714E+04
    0.126459419789844069E+00   -0.424143421056375591E+00    0.215082931586725152E+03   -0.278610996158400104E+01    0.173982516666060079E+02    0.355353902458470685E+02    0.115672780373525508E+01    0.421576923455713697E+02   -0.622398028428752787E+04
    0.121476914493578808E+00   -0.446949591167216109E+00    0.223475470856271414E+03   -0.311114801930560114E+01    0.543362453495776592E+02    0.151279394144436708E+03    0.118671688645635109E+01    0.428883129536660164E+02   -0.622396034010001404E+04
    0.135404454076129388E+00   -0.370474813479921505E+00    0.207774705834062445E+03   -0.290835695145767259E+01    0.217575120130954538E+02    0.219785258244534454E+02    0.125664543801269568E+01    0.401328188996836701E+02   -0.622395177981899087E+04
    0.123635634968933400E+00   -0.455380858682173262E+00    0.216514810425712994E+03   -0.283757445955369114E+01    0.292563051224615762E+02    0.224830361094495537E+02    0.122065938691492226E+01    0.370068906393285175E+02   -0.622394216445186339E+04
    0.133255109052393239E+00   -0.385445120859155388E+00    0.209275762159088288E+03   -0.289321683473286395E+01    0.188640685140070339E+02    0.110327230294319261E+02    0.125720240232175673E+01    0.492457825263157005E+02   -0.622392469241044819E+04
    0.125497555649899589E+00   -0.439604860063856295E+00    0.214327248452458150E+03   -0.279576673816788190E+01    0.253669810849158317E+02    0.102857009150692861E+03    0.123927119356445070E+01    0.456445048196744452E+02   -0.622391553463994114E+04
    0.132180681512259035E+00   -0.390002859914931665E+00    0.212041666924931206E+03   -0.293519066761139014E+01    0.708236657940272885E+01    0.288865307068737529E+02    0.123596916003343926E+01    0.453435962249253635E+02   -0.622390492738451030E+04
    0.128240222897373191E+00   -0.417229697055791049E+00    0.215486470842372285E+03   -0.286053180278022046E+01    0.156990586177452212E+02    0.637726368209203756E+02    0.123447916576474936E+01    0.406100226835325842E+02   -0.622389724072572608E+04
    0.134492438960328392E+00   -0.383513494119907872E+00    0.207478619252048361E+03   -0.284500598946424255E+01    0.111286867282371222E+02    0.850096102631898276E+02    0.121887037598233272E+01    0.386795655383178243E+02   -0.622389464000261069E+04
    0.122104385767535142E+00   -0.445033526636382848E+00    0.219717559611262402E+03   -0.318996730617942381E+01    0.189834539726747806E+02    0.124930150983485490E+03    0.126180645323239160E+01    0.440518504619802584E+02   -0.622387342727770374E+04
    0.128035206250117384E+00   -0.406676094315268410E+00    0.212978736656318148E+03   -0.284964300475202448E+01    0.174531051551852645E+01    0.143705272636725454E+03    0.122913850928921131E+01    0.499754125103210995E+02   -0.622387242279474231E+04
    0.135379288554323379E+00   -0.385324571860220566E+00    0.204250504707477404E+03   -0.257642746027196523E+01    0.462906049306681240E+02    0.146737703815266855E+03    0.125040793821965823E+01    0.402755166261856985E+02   -0.622386938456542703E+04
    0.131588136950120366E+00   -0.402571677750723500E+00    0.210665107427715270E+03   -0.275944553469605669E+01    0.551590391574628001E+02    0.142698152890373763E+03    0.125616762326461595E+01    0.468630210150714603E+02   -0.622386445145229118E+04
    0.132872024685065981E+00   -0.386767299011865240E+00    0.209501702458942276E+03   -0.291725482492635990E+01    0.144256557475829688E+02    0.148390127465143877E+03    0.119573454104760901E+01    0.421573257641482968E+02   -0.622385334629674162E+04
    0.127471314911186545E+00   -0.416434217362130543E+00    0.215674905153504710E+03   -0.274971683356746466E+01    0.113930010128408536E+02    0.218234198754015729E+02    0.117100443491438266E+01    0.397064348662898894E+02   -0.622383611557556651E+04
    0.133177601394322165E+00   -0.372657157587944265E+00    0.209393290124210210E+03   -0.280608478841337927E+01    0.743500105867060057E+01    0.711115826500552686E+02    0.124691927519997869E+01    0.411874131260629284E+02   -0.622381416173988782E+04
    0.120353217551345856E+00   -0.457927750592060923E+00    0.221516412636931506E+03   -0.306349058192502000E+01    0.153632002869961273E+02    0.789936804307054103E+02    0.125314340513152733E+01    0.389063305256059309E+02   -0.622381346092847070E+04
    0.130023441275919860E+00   -0.409658370711343978E+00    0.213190597560221335E+03   -0.310574454401289790E+01    0.936211033726811337E+01    0.349995312871172572E+02    0.124788137349635875E+01    0.430215195150066023E+02   -0.622378358468519218E+04
    0.128433199477408250E+00   -0.411845981882607404E+00    0.215967164893021788E+03   -0.291946180943414468E+01    0.245752411186117676E+02    0.395310131335817871E+02    0.120597059849277932E+01    0.434511404170981521E+02   -0.622376410707381910E+04
