    0.257515042348434307E+02    0.253904288795970545E+00    0.469115862574200401E+04   -0.335040016578763344E+01    0.184715265035629308E+02    0.455314314365386963E+02    0.138764433860778813E+01    0.291591825342178367E+03   -0.832258172934825778E+09   -0.603146350544150955E+01    1
    0.172143735531603319E+02   -0.104344711093155795E+00    0.163150549541862565E+05   -0.243833915152330949E+01    0.971843294143676815E+02    0.125302312374114990E+03    0.137339248657226554E+01    0.205597228682041134E+03   -0.770919773918014765E+09   -0.603396350544152682E+01    1
    0.311354921185133771E+01   -0.133791763093250138E+00    0.154179830934556259E+06   -0.295382007342582886E+01    0.132226912975311306E+01    0.491537761688232422E+02    0.145551247596740718E+01    0.147412998253107048E+03   -0.758603702790901661E+09   -0.603646350544153165E+01    1
    0.237772440664981533E+01    0.406306658739477022E-01    0.654598931102438655E+05   -0.226066693218689441E+01    0.645720587491989164E+02    0.389259552955627441E+02    0.133224630355834961E+01    0.193859879761934252E+03   -0.705830196196355343E+09   -0.603896350544152227E+01    1
    0.145415343267934749E+01    0.449020832830909766E-02    0.132989761885180924E+06   -0.383583120923485943E+01    0.187066281855106382E+02    0.167461059093475342E+03    0.105594058036804195E+01    0.333641787052154513E+02   -0.664730482709136724E+09   -0.604146350544151556E+01    1
    0.995029175415252212E+02   -0.121793722600524768E+01    0.100861330735631119E+08   -0.252608291092526072E+01    0.837773944497108403E+02    0.142887743711471558E+03    0.760328197479247958E+00    0.245120633244514437E+03   -0.499518803139041841E+09   -0.604396350544152039E+01    1
    0.394801562551185512E+02   -0.706464367600733611E+00    0.453411959237766205E+05   -0.287656373605955951E+01    0.493282431960105860E+01    0.141676812171936035E+03    0.149773206710815421E+01    0.692084616541862374E+02   -0.487466637630062878E+09   -0.604646350544152966E+01    1
    0.182375318160832620E+02   -0.342688192120140900E+00    0.200990242983723183E+05   -0.385427098978602567E+01    0.528113898634910583E+01    0.423255050182342529E+02    0.103318147659301762E+01    0.298476083588600147E+03   -0.439345634787485063E+09   -0.604896350544152206E+01    1
    0.138798669789882179E+01    0.202506802422245835E+00    0.255994101695820427E+05   -0.222021923141976396E+01    0.798316006839275332E+02    0.119222109317779541E+03    0.104817476272582999E+01    0.176724346715211851E+03   -0.302604125134891987E+09   -0.605146350544152156E+01    1
    0.596038041085014427E+02   -0.976935885609583776E+00    0.520446886238017123E+04   -0.247235343904529259E+01    0.316183985054492993E+02    0.817917108535766602E+02    0.125879096984863281E+01    0.475802602887153583E+02   -0.288858458011142254E+09   -0.605396350544152995E+01    1
    0.546331301005248804E+01   -0.369671078368311257E+00    0.724267838003225334E+05   -0.217523645799359500E+01    0.342605131626129165E+02    0.125782674551010132E+03    0.108117151260375977E+01    0.295482842338085163E+03   -0.268784907991410136E+09   -0.605646350544151790E+01    1
    0.426911890987367926E+02   -0.872570933736679932E-01    0.948795722720885578E+03   -0.176323511759714657E+01    0.539998428285121932E+02    0.941664576530456543E+01    0.116120142936706539E+01    0.270864045286178566E+03   -0.224174310910584956E+09   -0.605896350544151829E+01    1
    0.352773796411972569E+02   -0.635067055162896965E+00    0.372536744558056535E+04   -0.179043478331126993E+01    0.109195541083812717E+02    0.237368202209472656E+02    0.829888868331909113E+00    0.384634677171707153E+02   -0.220613915198130786E+09   -0.606146350544153112E+01    1
    0.284814403709772357E+02   -0.100958103124714027E+01    0.605752448670154481E+05   -0.328922346294500922E+01    0.256825023174285931E+02    0.400232362747192383E+02    0.111908793449401855E+01    0.740595324039459086E+02   -0.179544599764647812E+09   -0.606396350544153950E+01    1
    0.743830679930150396E+01   -0.567673509204601801E+00    0.920081555970061308E+05   -0.227173626627149083E+01    0.146017836630344391E+02    0.169767436981201172E+03    0.775394964218139582E+00    0.180331054949760414E+03   -0.177789784212488890E+09   -0.606646350544153368E+01    1
    0.251451116023860592E+02   -0.101681125862088495E+00    0.139408096838648680E+04   -0.274107435216473760E+01    0.387256587684154567E+02    0.605486905574798584E+02    0.751657056808471613E+00    0.142052620667219145E+03   -0.148465960003822535E+09   -0.606896350544153407E+01    1
    0.651792986544120212E+00    0.526129659787857973E+00    0.110990475688592069E+05   -0.237817340653832998E+01    0.374949342429637937E+02    0.979603993892669678E+02    0.848974418640136674E+00    0.137205929398536654E+03   -0.138704936484774411E+09   -0.607146350544153712E+01    1
    0.142701696986047177E+01   -0.430810468010612901E+00    0.511029805013344809E+08   -0.266472565026622732E+01    0.652442150712013245E+02    0.145568493604660034E+03    0.110713529586791992E+01    0.184525435918569542E+03   -0.130337938112468123E+09   -0.607396350544151886E+01    1
    0.148399988068054589E+01    0.169433053628094910E+00    0.134779284853628724E+05   -0.258517312545607325E+01    0.593033230543136654E+02    0.137765958309173584E+03    0.144964251518249521E+01    0.205862732487916929E+03   -0.128433791826340184E+09   -0.607646350544150149E+01    1
    0.504933789556637896E-02    0.495457159798981916E+00    0.703738749594652676E+06   -0.400384646318809168E+01    0.600830296277999949E+02    0.121432979106903076E+03    0.119545636177062997E+01    0.201473545050620999E+03   -0.127666826656762838E+09   -0.607896350544150277E+01    1
    0.800901955940370058E+00   -0.318318885640882010E+00    0.808421458661336452E+06   -0.318741231464545471E+01    0.400439978659153013E+02    0.124628251791000366E+03    0.117147002220153817E+01    0.235439066368341429E+03   -0.122350212911473930E+09   -0.608146350544151737E+01    1
    0.319113189422140806E+02    0.138979244200876428E+00    0.680702275085237034E+03   -0.326986198086659652E+01    0.828113595366477995E+02    0.453201055526733398E+02    0.137377066612243648E+01    0.260032184123992920E+02   -0.121721217349135369E+09   -0.608396350544153197E+01    1
    0.337071798511679006E+02   -0.796334740546684738E+00    0.107789575643329977E+04   -0.205935591935129292E+01    0.604173809826374111E+02    0.246201896667480469E+02    0.935978031158447243E+00    0.152187883907556511E+03   -0.119915391210656434E+09   -0.608646350544153236E+01    1
    0.908483993292266412E+01   -0.129911299275016962E+00    0.386125665378229724E+04   -0.309238549640058702E+01    0.522851243078708663E+02    0.119210286140441895E+03    0.138801307678222652E+01    0.216494038993120171E+03   -0.118869202044755533E+09   -0.608896350544152032E+01    1
    0.235002074620547452E+01    0.135305139280667397E+00    0.846613047493246813E+04   -0.244330907733166969E+01    0.366984538316726727E+02    0.174854557514190674E+03    0.107242727279663086E+01    0.873495414316654148E+02   -0.108751143075237051E+09   -0.609146350544151804E+01    1
    0.370442611158608415E+02   -0.125035234849055210E+01    0.476332977470584581E+03   -0.225616904484013547E+01    0.275757666409015698E+02    0.994845485687255859E+02    0.745685386657714777E+00    0.299467973488569271E+03   -0.108257315683225825E+09   -0.609396350544151844E+01    1
    0.316664329976699896E-01    0.184744157022479871E+00    0.636734737238725531E+06   -0.342403498538545303E+01    0.774972624301910429E+02    0.159304504394531250E+03    0.136394438743591317E+01    0.299471637952327740E+03   -0.101841169120271340E+09   -0.609646350544151083E+01    1
    0.356678873376917309E+02   -0.483228419471781356E+00    0.524611622662891477E+03   -0.349697041279173382E+01    0.968610177099704686E+02    0.130404464006423950E+03    0.113378558158874521E+01    0.265135576784610748E+03   -0.902814928452408314E+08   -0.609896350544150234E+01    1
    0.246933714866842813E+02   -0.123522657470459496E+01    0.892731184046506542E+03   -0.316375242929760780E+01    0.559165559887886090E+02    0.598454046249389648E+02    0.103375067710876456E+01    0.257651955270767189E+03   -0.822894504099920839E+08   -0.610146350544149918E+01    1
    0.840553180988155333E+02   -0.853669827430259209E+00    0.849819390485269111E+02   -0.208150435558466196E+01    0.580586649894714384E+02    0.117648940086364746E+03    0.138646268844604492E+01    0.184718973231315601E+03   -0.798571152934478074E+08   -0.610396350544150579E+01    1
    0.528774611794205907E+01   -0.814787500827707234E+00    0.258562790037929267E+07   -0.376858941084526311E+01    0.303923304021358511E+02    0.148971852064132690E+03    0.134907207489013681E+01    0.843945536077022496E+02   -0.720610961754736453E+08   -0.610646350544152394E+01    1
    0.111275968141822257E+01   -0.368296731125398957E+00    0.117438229700156415E+06   -0.264396539498988181E+01    0.386402830898761778E+02    0.221241796016693115E+02    0.116769962310791020E+01    0.333628022968769073E+02   -0.697533752064203620E+08   -0.610896350544153233E+01    1
    0.342666209236061334E+02   -0.138467193123313748E+01    0.919540726147871936E+02   -0.287234796900558909E+01    0.837959129571914616E+02    0.913366520404815674E+02    0.831820154190063388E+00    0.296180663490295387E+03   -0.674313413673544973E+08   -0.611146350544151318E+01    1
    0.553800833785404549E+02   -0.444032594853660700E+00    0.202697640959341840E+03   -0.305835279304044239E+01    0.913617355287074986E+02    0.158105707168579102E+02    0.134070763587951669E+01    0.292067007976770412E+03   -0.633635817184802815E+08   -0.611396350544150202E+01    1
    0.154590526944801194E+02   -0.397068155849723547E+00    0.109035270098041997E+04   -0.276987194140032456E+01    0.679449756383895789E+02    0.172152113914489746E+03    0.100584845542907719E+01    0.458919077694416018E+02   -0.630223371682382002E+08   -0.611646350544151840E+01    1
    0.795540734892658907E+01   -0.704767944629301812E+00    0.103607616056014394E+05   -0.359375421845550136E+01    0.989611593663692446E+02    0.435006022453308105E+02    0.996541690826415971E+00    0.250419358462095232E+03   -0.595010278374734446E+08   -0.611896350544151613E+01    1
    0.145273893512846386E+01   -0.581535244459107425E+00    0.325634000082496495E+06   -0.290216198392241553E+01    0.411134625136852279E+02    0.145424973964691162E+03    0.856870746612548806E+00    0.182862287759780855E+03   -0.460039174170304835E+08   -0.612146350544151030E+01    1
    0.735250131019219708E+02   -0.968852452359981742E+00    0.402799645567327858E+02   -0.287575239585241915E+01    0.140962700903415676E+02    0.169545618295669556E+03    0.105849337577819824E+01    0.163479062020778628E+03   -0.397945592468237430E+08   -0.612396350544150803E+01    1
    0.435125499994000808E+01   -0.618908532713552395E+00    0.924077563730891416E+04   -0.309141118499236800E+01    0.579089806675911021E+02    0.141639711856842041E+03    0.946487855911254838E+00    0.148938362574577326E+03   -0.354586203973343298E+08   -0.612646350544151108E+01    1
    0.191206872763051940E+02   -0.343530635897501546E+00    0.360150341878386314E+03   -0.254135428862077895E+01    0.420371966302394924E+02    0.132068549394607544E+03    0.133800520896911612E+01    0.355578518390655489E+02   -0.350816122773493603E+08   -0.612896350544151858E+01    1
    0.394507396458421544E+01   -0.537942580550265448E+00    0.646630133614304123E+04   -0.301655257404729671E+01    0.342575537741184277E+02    0.145630495548248291E+03    0.124257254600524902E+01    0.701347487151622602E+02   -0.329303471950026825E+08   -0.613146350544150476E+01    1
    0.433966651876431242E+00   -0.242076427685577716E+00    0.568241681564338651E+05   -0.233778976328221377E+01    0.457802812159061503E+02    0.154888397455215454E+03    0.110365834236145011E+01    0.213063743406534172E+03   -0.304837447675647773E+08   -0.613396350544150160E+01    1
    0.161575368815405973E+02   -0.442173040211885415E+00    0.350635101421297463E+03   -0.229780923477238508E+01    0.411123376488685555E+01    0.790043163299560547E+02    0.118617787361145011E+01    0.144294307214021671E+03   -0.297527367411853783E+08   -0.613646350544149932E+01    1
    0.400309440816425344E+01   -0.999306731910817980E+00    0.542113030320395832E+06   -0.234246268962432280E+01    0.493325060844421444E+02    0.117949390411376953E+03    0.929779767990112305E+00    0.625372070670127869E+02   -0.280399902479761392E+08   -0.613896350544150327E+01    1
    0.420816902111378788E+01   -0.155165073068790155E+00    0.158270258500511818E+04   -0.200752756657336651E+01    0.866021754264831571E+02    0.915901529788970947E+02    0.929515647888183527E+00    0.143839699202775932E+03   -0.272117270883166753E+08   -0.614146350544151343E+01    1
    0.169432746086496544E+01    0.734817458410293778E+00    0.121814837019055949E+04   -0.320910310472043037E+01    0.285996019244194066E+02    0.137445123195648193E+03    0.118148293495178214E+01    0.293993175256252300E+03   -0.207706332310744710E+08   -0.614396350544152714E+01    1
    0.994453867223350869E+02   -0.100415429267190648E+01    0.161280236917333788E+02   -0.285208104568997589E+01    0.106317074298858643E+02    0.178949528932571411E+03    0.950541687011718706E+00    0.856967610239982491E+02   -0.207019407673374601E+08   -0.614646350544152309E+01    1
    0.125144615697150954E+02    0.991728921178052225E-01    0.311741009400085147E+03   -0.195878823135778934E+01    0.555198371589183850E+02    0.924970829486846924E+02    0.114970192909240732E+01    0.241677288591861696E+03   -0.185519410130691901E+08   -0.614896350544151282E+01    1
    0.405812278706318696E+00   -0.608454653558787584E-02    0.132928207033032922E+05   -0.311808124683949117E+01    0.647621985077857953E+01    0.126939232349395752E+03    0.852057456970214844E+00    0.115913678920268993E+03   -0.181443249670685306E+08   -0.615146350544152742E+01    1
    0.246344929009062774E+01   -0.490165811044111499E+00    0.409265714374153958E+04   -0.244389750727771915E+01    0.342351707935333280E+02    0.179332312345504761E+03    0.937695884704589755E+00    0.101510727560520152E+03   -0.173793588191957138E+08   -0.615396350544151360E+01    1
    0.884416473155957448E+02   -0.694118859687673284E+00    0.230997025996547158E+02   -0.205067598192956746E+01    0.523892090380191817E+02    0.129772299528121948E+03    0.840471935272216752E+00    0.100799607086181624E+03   -0.167646601866354905E+08   -0.615646350544150067E+01    1
    0.181138938310433893E-01   -0.430488217285923125E-01    0.188723472835425893E+07   -0.165146975346499492E+01    0.505230317533016233E+02    0.159887670278549194E+03    0.132125854492187500E+01    0.196911527752876268E+02   -0.159265776162476931E+08   -0.615896350544150195E+01    1
    0.981634866218598034E+01   -0.114611130920733773E+00    0.352970114938601398E+03   -0.254679894572845456E+01    0.944354743182659178E+02    0.438325631618499756E+02    0.875384092330932617E+00    0.212979138982295979E+03   -0.155131704492711443E+08   -0.616146350544151922E+01    1
    0.367216824880577497E+00   -0.297601500324736923E+00    0.379102789620227195E+05   -0.230053028947050731E+01    0.348005092680454311E+02    0.751255846023559570E+02    0.139575734138488761E+01    0.408457445442676530E+02   -0.153070111239595413E+08   -0.616396350544152849E+01    1
    0.939464477532283304E+01   -0.860121832128860619E+00    0.169762696254645221E+03   -0.312851548128762769E+01    0.712177675426006260E+02    0.964917397499084473E+02    0.149193444252014151E+01    0.237024009507894505E+03   -0.124855262241173889E+08   -0.616646350544150668E+01    1
    0.424075511310831599E+00   -0.439383399205690361E+00    0.538757339108029773E+05   -0.331776215174439315E+01    0.872584629952907562E+02    0.158831588029861450E+03    0.144318904876708975E+01    0.944672707080840866E+02   -0.123833665986428969E+08   -0.616896350544149996E+01    1
    0.336786625526688894E+02    0.313572743854830860E+00    0.138360662406552763E+03   -0.280353290905708175E+01    0.159559331476688389E+02    0.105839967727661133E+02    0.115398120880126953E+01    0.182841874015331257E+03   -0.114110012961096969E+08   -0.617146350544152167E+01    1
    0.306317018611980618E+01    0.614961461746361682E+00    0.620991085365761819E+03   -0.397933231864435255E+01    0.254258274674415610E+02    0.946682775020599365E+02    0.926921892166137629E+00    0.125605220288038240E+03   -0.108364581949090045E+08   -0.617396350544153449E+01    1
    0.200493666685088545E+01   -0.431479750641894921E+00    0.181999416652998480E+04   -0.195270426115928464E+01    0.187959397912025459E+02    0.131583702564239502E+03    0.854773712158203081E+00    0.265829751348495506E+03   -0.102728681880958211E+08   -0.617646350544151179E+01    1
    0.626553396888236747E+00   -0.917051642025028813E-01    0.423957514113516208E+04   -0.417247102046610241E+01    0.615614739656448329E+01    0.260320615768432617E+02    0.123529086112976083E+01    0.248052526009082783E+03   -0.820546417040822841E+07   -0.617896350544150152E+01    1
    0.103995860600134442E+02    0.238209978108909759E-01    0.217079292934533925E+03   -0.391417296800606973E+01    0.656699442446231814E+02    0.102944297790527344E+03    0.106334877014160156E+01    0.247338134330511082E+03   -0.805244142162096873E+07   -0.618146350544150103E+01    1
    0.610654929725148787E+00    0.420792156904860049E-01    0.311872789532393517E+04   -0.278679989474678846E+01    0.475473576903343229E+02    0.164569219350814819E+03    0.120212049484252925E+01    0.148983265662193276E+03   -0.797286187581466697E+07   -0.618396350544151829E+01    1
    0.963511663029727905E+00   -0.939110169458961641E+00    0.659084347311429679E+07   -0.267947685759235510E+01    0.210129688978195217E+01    0.173075630664825439E+03    0.112777562141418453E+01    0.146819212120771397E+03   -0.769189303926950134E+07   -0.618646350544152934E+01    1
    0.474259688275968233E-01    0.359640611768535401E+00    0.130566750064370790E+05   -0.300529483221040161E+01    0.795093429267406435E+02    0.420547842979431152E+02    0.807553529739379883E+00    0.184973001009225840E+03   -0.631191115663554519E+07   -0.618896350544151730E+01    1
    0.233190998726466286E+00   -0.265227635609663670E+00    0.151005133926201033E+05   -0.163078964616224176E+01    0.820899832844734192E+02    0.548851847648620605E+02    0.107114553451538086E+01    0.681935660719871350E+02   -0.582125593890563119E+07   -0.619146350544153012E+01    1
    0.589216307785359383E+01    0.701248444937542015E+00    0.289520088210887650E+03   -0.267276861306336633E+01    0.441143241286277785E+02    0.140221617221832275E+03    0.114287266731262216E+01    0.211992200577259041E+03   -0.567276158271709830E+07   -0.619396350544153673E+01    1
    0.656577798422129568E-02    0.705025249968319057E-01    0.180167752984815539E+06   -0.287515999859838267E+01    0.593046866357326579E+02    0.132319056987762451E+02    0.133087863922119132E+01    0.648496267020702248E+02   -0.491358187752951868E+07   -0.619646350544151137E+01    1
    0.153230631040448717E+02   -0.275204942194732682E+00    0.790304298576180599E+02   -0.232889898054644862E+01    0.322112825155258236E+02    0.314968907833099365E+02    0.130046663284301767E+01    0.296219113546609890E+03   -0.466719835487684235E+07   -0.619896350544150465E+01    1
    0.502109584543590892E+00    0.429425542333123411E+00    0.135626596418215036E+04   -0.270177295269048701E+01    0.926995398998260498E+02    0.984844064712524414E+02    0.135866317749023446E+01    0.316405400812625892E+02   -0.459030716725357994E+07   -0.620146350544151748E+01    1
    0.276749443484885527E+01   -0.486180808275642362E+00    0.365244040154122672E+03   -0.300205600306180598E+01    0.229818256497383144E+01    0.662824487686157227E+02    0.146818437576293936E+01    0.893179304838180457E+02   -0.457218558157633059E+07   -0.620396350544150987E+01    1
    0.131062404769079421E+02   -0.703016213177708682E+00    0.423925162350358278E+02   -0.297781906967209320E+01    0.542774894416332288E+02    0.140635610818862915E+03    0.135880389213562003E+01    0.363204178094863863E+02   -0.368512801308351196E+07   -0.620646350544149783E+01    1
    0.353643941405970275E+00   -0.832629905219414823E+00    0.607521037206950248E+06   -0.356154526922026626E+01    0.995007749199867320E+01    0.764974915981292725E+02    0.130402641296386723E+01    0.192651357489824278E+03   -0.357543280696515273E+07   -0.620896350544150710E+01    1
    0.773565857040134502E-01   -0.453388499820587931E+00    0.190422697380099882E+06   -0.315467000546621446E+01    0.662135487794876099E+02    0.387438547611236572E+02    0.101959857940673837E+01    0.273502816700935341E+03   -0.341398881387128914E+07   -0.621146350544150838E+01    1
    0.164478959023035387E+00   -0.154783752468033747E+00    0.903886043196760329E+04   -0.225282943419154424E+01    0.219768596529960654E+02    0.628464961051940918E+02    0.120813002586364737E+01    0.272150182688236214E+03   -0.323253454145046324E+07   -0.621396350544150700E+01    1
    0.662830963956669592E+02   -0.567532911685734831E+00    0.149794319907497737E+02   -0.256048437889730796E+01    0.512009639441967082E+02    0.379347074031829834E+02    0.148142719268798828E+01    0.823295657157897836E+02   -0.322866189154414600E+07   -0.621646350544150472E+01    1
    0.289515069188015843E+02   -0.299317868648996899E+00    0.356480863499404492E+02   -0.223643891726016930E+01    0.215091750442981748E+02    0.848232507705688477E+00    0.123802018165588379E+01    0.224526096665859200E+03   -0.310116480255039409E+07   -0.621896350544153709E+01    1
    0.650097693651206093E-01   -0.519122180812906286E+00    0.211163876504840590E+08   -0.269443039710448495E+01    0.598956235229969067E+02    0.560738325119018555E+02    0.867879915237426691E+00    0.210708859443664558E+02   -0.304728899613567535E+07   -0.622146350544152416E+01    1
    0.401067070418389071E+00    0.667452352829918105E-01    0.177609228647559235E+04   -0.312712927345852654E+01    0.385783502936363263E+02    0.108339850902557373E+03    0.144310126304626474E+01    0.140712267076969141E+03   -0.303485644738882035E+07   -0.622396350544153076E+01    1
    0.354204439477505710E-03    0.603540494812909056E+00    0.105415863834230302E+06   -0.258748304525470330E+01    0.465008833825588255E+02    0.118034019470214844E+03    0.879680919647216730E+00    0.912366615831851817E+02   -0.284495895580519736E+07   -0.622646350544153204E+01    1
    0.190995189692610481E+02   -0.193191631642195827E+00    0.546324571934982117E+02   -0.313616079349755239E+01    0.202786112904548688E+02    0.121600123643875122E+03    0.130233039855957022E+01    0.119494610780477515E+03   -0.263357040228461660E+07   -0.622896350544151112E+01    1
    0.667167257067523001E-01    0.191613445646282576E-01    0.109808984172118035E+05   -0.317180526030856891E+01    0.433294311821460738E+02    0.343575632572174072E+02    0.148605265617370597E+01    0.282792607712745678E+03   -0.228176091452495800E+07   -0.623146350544149907E+01    1
    0.848872540084268795E-02   -0.127716213479020874E+00    0.213243361653494067E+06   -0.334336704573038324E+01    0.380341562628746104E+02    0.584895265102386475E+02    0.118870463371276847E+01    0.212713206166028954E+03   -0.214542980040755030E+07   -0.623396350544151101E+01    1
    0.178812287245616339E+02   -0.115944729259794066E+01    0.872624981858333015E+01   -0.289746139356380938E+01    0.196648448348045370E+02    0.112522702217102051E+03    0.137795391082763663E+01    0.850312765300273838E+02   -0.212801494217725703E+07   -0.623646350544152739E+01    1
    0.159278690394154154E+00   -0.161378759486643097E+00    0.627600128527478591E+04   -0.261072498311427070E+01    0.438441504180431423E+02    0.152996903657913208E+03    0.110574536323547368E+01    0.492395652294158879E+02   -0.208102046214371431E+07   -0.623896350544154199E+01    1
    0.891080905748819951E+01   -0.121719156681310836E+01    0.123096037660343587E+02   -0.360487424494386399E+01    0.767980190694332094E+02    0.688568115234375000E+02    0.960503911972045876E+00    0.177632811969518656E+03   -0.199119180759511422E+07   -0.624146350544154416E+01    1
    0.138190463839034781E+02   -0.769976241390411875E+00    0.231221289390436766E+02   -0.324415173658195677E+01    0.607900078892707896E+02    0.155551117658615112E+03    0.804446649551391557E+00    0.137668188095092745E+03   -0.197202067318384093E+07   -0.624396350544154188E+01    1
    0.499551840138638126E-01   -0.120049079748726667E+00    0.199951359454344201E+05   -0.286073217014976322E+01    0.524003141880035415E+02    0.173229600191116333E+03    0.132972550392150879E+01    0.370973688364028886E+00   -0.191128654999725358E+07   -0.624646350544154139E+01    1
    0.377230457648707052E+00   -0.225201329209827217E+00    0.204991747637953904E+04   -0.289249704148309750E+01    0.619052090823650403E+02    0.681791782379150391E+02    0.828562593460082986E+00    0.144054847913980467E+03   -0.190140319508964312E+07   -0.624896350544154089E+01    1
    0.178949082278468516E+02   -0.104135574287998467E-01    0.529285185257562034E+02   -0.254744666781995921E+01    0.394460346639156398E+02    0.799833762645721436E+02    0.121910948753356929E+01    0.934334092915057965E+02   -0.163226638326789974E+07   -0.625146350544151908E+01    1
    0.203685624146648570E+01   -0.539773625922935985E+00    0.156155680239971389E+03   -0.173331602775065252E+01    0.623220541357994122E+02    0.245078372955322266E+02    0.901686239242553644E+00    0.194743730545043917E+03   -0.159442605933938222E+07   -0.625396350544150437E+01    1
    0.133540602644711281E+02   -0.536708707587247980E+00    0.287689490324267503E+02   -0.271495127585963969E+01    0.448905473172664671E+02    0.148244758844375610E+03    0.886997318267822243E+00    0.134687066388130177E+03   -0.142348040089890338E+07   -0.625646350544151275E+01    1
    0.912746081196239771E+02   -0.633533797356729267E-01    0.153502266001372973E+02   -0.198974857175783226E+01    0.469151679992675810E+02    0.752827942371368408E+02    0.714482927322387606E+00    0.237457667511701572E+03   -0.128220437251686910E+07   -0.625896350544152913E+01    1
    0.193219721661258698E+00   -0.306740094343832537E+00    0.302497402013557303E+04   -0.182939259741936411E+01    0.509801947534084334E+02    0.314235162734985352E+02    0.122947335243225098E+01    0.164990473330020890E+02   -0.115996901996063045E+07   -0.626146350544153396E+01    1
    0.178459514513378999E-01   -0.221538148130348916E+00    0.601478499594506939E+05   -0.293873958618615738E+01    0.722366010427474947E+02    0.245823383331298828E+02    0.702223443984985263E+00    0.182737141853570932E+03   -0.104877581849816022E+07   -0.626396350544151304E+01    1
