

    0.182261148558549705E-56    0.173084159267095092E+05    0.186159109178410320E+01   -0.742432602533394714E+00    0.443545507561536656E+01   -0.178051791146780292E+01    0.791243862407028899E+02    0.152360318954014531E+02    0.101859347081184798E+00
    0.157249396430296393E-54    0.172994008013045641E+05    0.617227632148094241E+01   -0.591958618701994066E+00    0.359951708477310950E+01   -0.186755960992270831E+01    0.899654969269015368E+02    0.180578239162195864E+02    0.102681025454155625E+00
    0.437928276460592089E-54    0.172972523571299571E+05    0.488158391118289714E+01   -0.693655657783649682E+00    0.285400932852886680E+01   -0.184633357427057199E+01    0.584051302846024925E+02    0.624243033298357588E+02    0.101711386659384631E+00
    0.103361031322523729E-51    0.172862245008252830E+05    0.360977615229798365E+01   -0.551260647488429179E+00    0.567495930956152339E+01   -0.184817398795817023E+01    0.812813737217441172E+02    0.272170681414592011E+02    0.104130830734269278E+00
    0.621935282600305145E-50    0.172779301145950776E+05    0.752959313401098029E+01   -0.601847581333423087E+00    0.284630387354785652E+01   -0.185789445014049770E+01    0.864633597677612329E+02    0.721456733181297523E+02    0.100012288688967679E+00
    0.616832927541981020E-46    0.172594259095206507E+05    0.352751017882425844E+01   -0.746701727200259624E+00    0.326251275340200264E+01   -0.187149396373196319E+01    0.697202501852252112E+02    0.544258468666772757E+02    0.100720471777132892E+00
    0.778231393076401340E-46    0.172588610581305147E+05    0.340638174861610743E+01   -0.733757539766311195E+00    0.335233844564169114E+01   -0.184786989398523938E+01    0.872280359532223883E+02    0.696400323187915937E+01    0.103122502721014725E+00
    0.109534909609417539E-44    0.172534722789439329E+05    0.318216509337162989E+01   -0.782451708693305492E+00    0.299283369088096940E+01   -0.184795219898535934E+01    0.723661268411382395E+02    0.180885863604779047E+02    0.101409790290859572E+00
    0.216050554024669950E-44    0.172520137407058464E+05    0.315358943677251302E+01   -0.769505961520286164E+00    0.296099701770970158E+01   -0.184536768081352354E+01    0.778256809848400621E+02    0.616936499721557752E+02    0.101147341784864370E+00
    0.107553226392725680E-43    0.172487036236647473E+05    0.379232741912266391E+01   -0.727691003956043470E+00    0.317664168778314826E+01   -0.183568724934718674E+01    0.649308379926231254E+02    0.276024636789537290E+02    0.100997544723847310E+00
    0.715020341777787418E-42    0.172402098032026333E+05    0.372674613943478628E+01   -0.844955488072811844E+00    0.222421191776407179E+01   -0.187423512475553955E+01    0.873553696047425916E+02    0.284556576546888600E+02    0.100210227490560105E+00
    0.169540562886765882E-40    0.172337779004008007E+05    0.289990084239166279E+01   -0.782369166605971555E+00    0.337896316504877436E+01   -0.186440285973291719E+01    0.783604860887917170E+02    0.363867306907656030E+02    0.101022098262667989E+00
    0.561335272047320757E-40    0.172312834480955244E+05    0.229633737808838401E+01   -0.697665575104891134E+00    0.423159639367673712E+01   -0.178442512810506138E+01    0.924573671997258515E+02    0.107464913684497709E+02    0.102276066307148611E+00
    0.466316667047076361E-38    0.172223440145506174E+05    0.259298261105498540E+01   -0.875310284448140408E+00    0.257824522691453373E+01   -0.185779647991109886E+01    0.783952412409141459E+02    0.276354427910538867E+02    0.100707794639419299E+00
    0.170486680331092620E-37    0.172196512599124580E+05    0.277937251062620216E+01   -0.696252394962316612E+00    0.439098121405450748E+01   -0.185591878413773892E+01    0.651320622991963205E+02    0.134809246240958984E+02    0.102918075661769054E+00
    0.256107360282111194E-36    0.172141322106060252E+05    0.252105570600843132E+01   -0.744952464202619957E+00    0.380735788384166129E+01   -0.185036576820602994E+01    0.877983607349765975E+02    0.328484278570714565E+02    0.100838277834507592E+00
    0.611934422500450684E-36    0.172122901538233746E+05    0.438116292303587418E+01   -0.653616853558765198E+00    0.369511921582998992E+01   -0.187009495603990539E+01    0.876555660646526604E+02    0.355727272051538250E+02    0.101439603030560072E+00
    0.135800075928889305E-34    0.172059906961508896E+05    0.311346762293213697E+01   -0.771454998432983263E+00    0.322811939386492019E+01   -0.186427255747301324E+01    0.893116455135062779E+02    0.362922467725488076E+02    0.101063070494730262E+00
    0.768515502550612185E-34    0.172024241422288760E+05    0.235074752372482898E+01   -0.818903111752587787E+00    0.335916732503067017E+01   -0.186685964711272590E+01    0.822773247982276530E+02    0.184400756244691948E+02    0.101266590952885149E+00
    0.193679510516571703E-33    0.172004754839427042E+05    0.426394109458399395E+01   -0.515919679963488420E+00    0.610877429555741180E+01   -0.187016315324215343E+01    0.839109148945820493E+02    0.100005587899170454E+02    0.104327528857943080E+00
    0.109870312099095047E-32    0.171969041219487481E+05    0.220944135623052285E+01   -0.649682527306816304E+00    0.576306070560307582E+01   -0.180489585137389108E+01    0.748630581731521261E+02    0.137505035002330676E+02    0.102194057051322923E+00
    0.269229260013126624E-32    0.171950115967587408E+05    0.536437375266839656E+01   -0.639033098635299224E+00    0.323030977659006702E+01   -0.183424287082839799E+01    0.755206708534460063E+02    0.280901520891167422E+02    0.101528053423792675E+00
    0.857641794452726588E-31    0.171879891800947553E+05    0.239636609887383667E+01   -0.764267853510323780E+00    0.363351512844404834E+01   -0.183079044957958015E+01    0.987112642853308699E+02    0.357734187061815234E+02    0.100459190751202840E+00
    0.141123900338393116E-30    0.171868931064947756E+05    0.366051361405312736E+01   -0.638794549336201278E+00    0.481198235387947282E+01   -0.187713160333686280E+01    0.940462892909366985E+02    0.245365915180813019E+02    0.100987512664893656E+00
    0.398686802992689031E-29    0.171801108604619549E+05    0.287817241809847246E+01   -0.700679497985166710E+00    0.417841320633733382E+01   -0.183319109355784171E+01    0.701730216098148674E+02    0.257335193907031439E+02    0.101836093537579137E+00
    0.141713541101431956E-26    0.171682640868036979E+05    0.354658355832673822E+01   -0.574678235690971873E+00    0.539699064889493751E+01   -0.181091255200118484E+01    0.845585354795459239E+02    0.823456211344202949E+01    0.100714510316924397E+00
    0.459427968719362344E-25    0.171612065676867423E+05    0.275578875243061461E+01   -0.768170350735631224E+00    0.384779948432284913E+01   -0.189166689478791716E+01    0.680474541747324935E+02    0.265843173874397607E+02    0.100957103595174263E+00
    0.515980259032150650E-25    0.171608743950113712E+05    0.265782211290888837E+01   -0.710281839138039994E+00    0.373950414648198004E+01   -0.179466383938313423E+01    0.761813541794427209E+02    0.265005079198043170E+02    0.100243615152946913E+00
    0.210984536559634272E-23    0.171533526219648302E+05    0.148581215154736457E+01   -0.828815812795462348E+00    0.426762403789388589E+01   -0.181165192285692944E+01    0.840508013662067270E+02    0.138226979159671046E+02    0.101786412575989207E+00
    0.227702713118794738E-03    0.170609958728932143E+05    0.263883029428913529E+01   -0.805456079888723586E+00    0.307786566046533805E+01   -0.182978527359952858E+01    0.787066967118495455E+02    0.291831637265119532E+02    0.100025129008228408E+00
    0.258743499606547527E-08    0.170837661311558550E+05    0.307286667198340080E+01   -0.693058448057426113E+00    0.386248278359631536E+01   -0.183731311076913228E+01    0.784296265538243915E+02    0.131012708118223848E+02    0.100751900583211221E+00
    0.100454229260753715E-18    0.171317101030726408E+05    0.272627068168049780E+01   -0.822257396857178469E+00    0.324405389196934646E+01   -0.188431664753713624E+01    0.858083401414801585E+02    0.278891147589258850E+02    0.100555813232120206E+00
    0.320097029555297014E-16    0.171201819187533147E+05    0.369534725402770237E+01   -0.745591854237653062E+00    0.308665615985945641E+01   -0.185196601361357960E+01    0.823769846878406042E+02    0.114422972269756116E+02    0.102040501680748422E+00
    0.100742755375818181E-19    0.171363095370630617E+05    0.255562008550235387E+01   -0.758773258151663077E+00    0.356969056233536364E+01   -0.183489955559587070E+01    0.607018404539041967E+02    0.164462946829365464E+02    0.100635792373555147E+00
    0.347787937796894726E-09    0.170877797899460165E+05    0.208833602224740744E+01   -0.732031166878573725E+00    0.459145834003050446E+01   -0.181909397043919774E+01    0.784899894039682664E+02    0.144870816278231445E+02    0.100511602536019692E+00
    0.314274788255422863E-06    0.170741669297777298E+05    0.168633139818980182E+01   -0.773385937080244501E+00    0.537543257295012999E+01   -0.185789546666439120E+01    0.826429064253287322E+02    0.111654986137127921E+02    0.102345551845728716E+00
    0.362545450135159163E-15    0.171153276972094754E+05    0.261886909148285385E+01   -0.614530832377271352E+00    0.530416279376097322E+01   -0.179883755741870499E+01    0.594854072903198201E+02    0.102611038122225739E+02    0.100493408737450760E+00
    0.836477181182723392E-19    0.171320762791633970E+05    0.234257605177677597E+01   -0.707900742171566622E+00    0.431447886897582311E+01   -0.180642163010167445E+01    0.669323078440595793E+02    0.148982195625529972E+02    0.100099959781030409E+00
    0.239497957806927200E-21    0.171437879282378162E+05    0.353325734817281578E+01   -0.671421385671095217E+00    0.368447064843965189E+01   -0.181996568627279887E+01    0.627863018855240611E+02    0.351985262620040018E+02    0.100303317608356701E+00
    0.172245886411774588E-06    0.170753696191716008E+05    0.368985630173976675E+01   -0.606199061491986768E+00    0.424540157682169994E+01   -0.180007408551593606E+01    0.968299802573652642E+02    0.277923160483694467E+02    0.100029327007244984E+00
    0.107499743405109325E-17    0.171269693603524174E+05    0.431017930107460057E+01   -0.597530598682337599E+00    0.474206748048257420E+01   -0.186090036680923987E+01    0.853237208041551298E+02    0.299814191616805772E+02    0.101272947534011282E+00
    0.946232334130387181E-20    0.171364348715611923E+05    0.348154015536962591E+01   -0.601047125110218738E+00    0.479537200558050092E+01   -0.181735078643392445E+01    0.844029342394000821E+02    0.651873182485564939E+01    0.100574540962936096E+00
    0.999720825472947827E+00    0.170442214919809339E+05    0.469224039574401264E+01   -0.640155843928716717E+00    0.365107382204103770E+01   -0.185679838130653851E+01    0.820170267562692317E+02    0.317883229716793636E+02    0.100352305076794601E+00
    0.509405194814133293E-14    0.171100423391949225E+05    0.260097217428659278E+01   -0.658609405876078080E+00    0.487673736764992150E+01   -0.183090262818026206E+01    0.947902105851493104E+02    0.893684347522513356E+01    0.101148763443732484E+00
    0.898231810267701896E-08    0.170812769492485968E+05    0.392291898610513501E+01   -0.697181727237105697E+00    0.294631407404859225E+01   -0.181523382473467843E+01    0.806846669399825629E+02    0.315509177853219320E+02    0.100324735197853426E+00
    0.711207670160864503E-19    0.171324007487077506E+05    0.506404458150294179E+01   -0.614628549904237209E+00    0.401031648943916608E+01   -0.187998352975500316E+01    0.866841815982264023E+02    0.336100209505773080E+02    0.100375067700683371E+00
    0.443183800195283369E-08    0.170826898364340777E+05    0.394398117787377611E+01   -0.724678489547579963E+00    0.270952089588060829E+01   -0.181429362292811591E+01    0.800777554532094200E+02    0.154691853657770793E+02    0.100206513704669042E+00
    0.713168637489537032E-06    0.170725280294064869E+05    0.226246363804130990E+01   -0.723007150808422372E+00    0.470634768201643894E+01   -0.183384932384547894E+01    0.589618062489894399E+02    0.974779218770108891E+01    0.101755172625891913E+00
    0.502557752366565661E-04    0.170640177037290196E+05    0.211055203441243755E+01   -0.778953816080515837E+00    0.385001477143563609E+01   -0.181601469660872250E+01    0.631856966627917416E+02    0.286420396546378022E+02    0.100241234657326109E+00


    0.999998844666414421E+00    0.181658980062321607E+05    0.691265435846914689E+00   -0.903251884155993057E-01    0.482375251085747934E+02   -0.310414374758541856E+01    0.348820491473752270E+02    0.976018591824505961E+02    0.175296980043653072E+00
    0.115533354436783708E-05    0.181932402468668479E+05    0.568235073201316276E+00   -0.195471122610829717E+00    0.461080313862450097E+02   -0.295637360842454378E+01    0.218160970796924580E+02    0.110310432650422015E+03    0.137297808666198118E+00
    0.412139088903074445E-13    0.182275380051236971E+05    0.629584238237502314E+00   -0.245664019719498083E+00    0.431107406601225236E+02   -0.293212909720773540E+01    0.282632553371675748E+02    0.108605167987518698E+03    0.135977008351934991E+00
