    0.200485147993605950E+00   -0.966046719542200005E+00    0.888653065901569562E+03   -0.353519799227327747E+01    0.206100794793070534E+02    0.119823571088336692E+03    0.138928993144101778E+02   -0.427863780407028935E+04
    0.199759761130522961E+00   -0.964705381063615031E+00    0.895980548400028169E+03   -0.332640077841090909E+01    0.187363398848432929E+02    0.152438725188035761E+03    0.146065424133970012E+02   -0.427855727512473095E+04
    0.199225217137507904E+00   -0.973155481966325286E+00    0.909464700862317272E+03   -0.338212501600648796E+01    0.300252883489576483E+01    0.635380137573248547E+02    0.163413327160686421E+02   -0.427855693871244330E+04
    0.200921388581758731E+00   -0.958673114867941933E+00    0.882891885481550162E+03   -0.353709848911121671E+01    0.125890201927520664E+02    0.136322397637272843E+03    0.157835169084404381E+02   -0.427844324057643007E+04
    0.199041978009432297E+00   -0.974655366064188788E+00    0.911221545559427568E+03   -0.335895287701938727E+01    0.494610900148801562E+02    0.122479334503918835E+03    0.152155738778403116E+02   -0.427843898465752682E+04
    0.199999607872309970E+00   -0.970178085371896426E+00    0.921013978874306417E+03   -0.361131408368431028E+01    0.396602197226501119E+02    0.150227294700979655E+03    0.149314231679019720E+02   -0.427834200922687796E+04
    0.198705369786849884E+00   -0.971646112326046030E+00    0.916182704688179115E+03   -0.345218159989588980E+01    0.567055562217298998E+02    0.110629149107939284E+03    0.158765643068803683E+02   -0.427830517524084644E+04
    0.198260703876180278E+00   -0.975368990138061775E+00    0.930019448521231425E+03   -0.340627036144790596E+01    0.293515505766701867E+01    0.995491875244691187E+02    0.154009169464366096E+02   -0.427813164015987877E+04
    0.200410746257136202E+00   -0.968711899370913621E+00    0.904784908782187131E+03   -0.360324117727079951E+01    0.471649633909196666E+02    0.156873528267448847E+03    0.155832638756988757E+02   -0.427812340324626439E+04
    0.201781967561252801E+00   -0.959890512917965566E+00    0.891949558602086654E+03   -0.350314901394935374E+01    0.223500785554711037E+02    0.163911888292540397E+03    0.148755968465042461E+02   -0.427805071819821478E+04
    0.199357192826998236E+00   -0.975173634908752751E+00    0.909371583088183456E+03   -0.337024731356330287E+01    0.347438661981555938E+02    0.104507305008788279E+03    0.147582605461386862E+02   -0.427803209926947602E+04
    0.200534691387357078E+00   -0.961428456705737178E+00    0.903977539206238475E+03   -0.377838909559278768E+01    0.225231675190798590E+02    0.112114070649549021E+03    0.144949937009030840E+02   -0.427802678077133351E+04
    0.200145392034276004E+00   -0.971869430390886802E+00    0.918870943272893101E+03   -0.386592989205789372E+01    0.140835859608974463E+02    0.101897454667588619E+03    0.163935020252273596E+02   -0.427801611716333809E+04
    0.201924592282232501E+00   -0.966202337542318990E+00    0.883149453820902181E+03   -0.389206666049166738E+01    0.337424809679317832E+02    0.143889862456250569E+03    0.148269197716054748E+02   -0.427801388382690129E+04
    0.199959119155085380E+00   -0.966121905976819795E+00    0.909994386844009114E+03   -0.351029110958853607E+01    0.363382983895912162E+02    0.157400840404669225E+03    0.160100793105953443E+02   -0.427797958467188437E+04
    0.200351291419193361E+00   -0.964289272298265887E+00    0.892616537258165977E+03   -0.361616835708096573E+01    0.492039666881128710E+02    0.121341462766532402E+03    0.142038473216742105E+02   -0.427795623010886356E+04
    0.199918086776267462E+00   -0.967829490663909997E+00    0.906301974888520022E+03   -0.330436123655307146E+01    0.332922482657164238E+02    0.966066662067931787E+02    0.144951330373342220E+02   -0.427788440552833617E+04
    0.197872792951669985E+00   -0.978086991020423957E+00    0.931849208769457391E+03   -0.365461873857891106E+01    0.165124513604713172E+02    0.130685020885135572E+03    0.145449636895831524E+02   -0.427786738661113031E+04
    0.199157428035149797E+00   -0.970983530132069506E+00    0.927783673185751127E+03   -0.359658564124721458E+01    0.199702099284011751E+02    0.704207164742510088E+02    0.155523576706399655E+02   -0.427783455382670127E+04
    0.199331804789125766E+00   -0.971567422117092461E+00    0.916700944571901800E+03   -0.358514497350899086E+01    0.303835294139423517E+02    0.327944844768034969E+02    0.147179155072750163E+02   -0.427781108432961173E+04
    0.199100078443290140E+00   -0.972726283398517966E+00    0.912532704159050809E+03   -0.371021403088234436E+01    0.192677236585807989E+02    0.972130521520114144E+02    0.167386055608448565E+02   -0.427780657439225524E+04
    0.201206063174278194E+00   -0.960427370686087967E+00    0.888005971272526608E+03   -0.418159900010039021E+01    0.153954419433224192E+02    0.125350303975492153E+03    0.149838933149912794E+02   -0.427780495860166229E+04
    0.199861091891790799E+00   -0.977229277429541021E+00    0.906795395930500149E+03   -0.353681971276218743E+01    0.143012613666905519E+02    0.121192263000661058E+03    0.154319765007575054E+02   -0.427773481137465569E+04
    0.201578140845883019E+00   -0.964785117606428821E+00    0.891553412850514292E+03   -0.358530428204209750E+01    0.523759369392560572E+02    0.137981761573004718E+03    0.146692886204514359E+02   -0.427768205879566904E+04
    0.200320209871180321E+00   -0.973933963974950023E+00    0.912261281089947147E+03   -0.385294931973291899E+01    0.460984490510356224E+02    0.896196018924248392E+02    0.150252252654056058E+02   -0.427763255732439575E+04
    0.199714708858264561E+00   -0.971800590975290035E+00    0.925860472611493151E+03   -0.352345945741330357E+01    0.306094993241104696E+02    0.101785639607037879E+03    0.151836788980731292E+02   -0.427763052461782445E+04
    0.199775664664606056E+00   -0.969731046948616671E+00    0.900012566798759735E+03   -0.335372269980779514E+01    0.450699738816304674E+02    0.910404923355357454E+02    0.151617751326290620E+02   -0.427762828335513677E+04
    0.202543951574219006E+00   -0.961408796992352599E+00    0.874316663970559944E+03   -0.351604985406602033E+01    0.410779824102144957E+02    0.134525838087162953E+03    0.155223149021045881E+02   -0.427762729980518179E+04
    0.200597006371046160E+00   -0.972443262751848003E+00    0.906123351951091877E+03   -0.338819424170842787E+01    0.400673592935370380E+02    0.144354976740287952E+03    0.156056670144787155E+02   -0.427759984402128339E+04
    0.201411111286253164E+00   -0.962254151510343325E+00    0.883979039197017755E+03   -0.361741152216718875E+01    0.273075247994080499E+02    0.150707481886347182E+03    0.165246054670156468E+02   -0.427759948842350241E+04
    0.200069605213786195E+00   -0.968677046497590677E+00    0.897469064053753186E+03   -0.383733646126767347E+01    0.359648751727965621E+01    0.174993249396035679E+03    0.166113289688419599E+02   -0.427754637455452121E+04
    0.201620442440317682E+00   -0.968712411598311229E+00    0.892301427506799087E+03   -0.344457747444791273E+01    0.127386240443107770E+02    0.133837376093454480E+03    0.141898998705277091E+02   -0.427751701942181171E+04
    0.200708906838417661E+00   -0.963621503666669765E+00    0.902490168399651225E+03   -0.353102601630467916E+01    0.228924680998795402E+02    0.110482371744836769E+03    0.140161603513988080E+02   -0.427748414279773169E+04
    0.198827705266578392E+00   -0.973874905094324728E+00    0.920482249083449119E+03   -0.368095736821749275E+01    0.957216278277363841E+01    0.149874431218903279E+02    0.166303543951944981E+02   -0.427742881380134440E+04
    0.199550092550473596E+00   -0.975817203866862659E+00    0.920932664454470455E+03   -0.355209419812320926E+01    0.201741331984314236E+02    0.148177837148524759E+03    0.141340744198781216E+02   -0.427742636297855552E+04
    0.199888821948703860E+00   -0.965244008694912781E+00    0.901655837507794899E+03   -0.402877402382563510E+01    0.414269522424985226E+02    0.140605226432793472E+03    0.158955450827525340E+02   -0.427742555035946316E+04
    0.199434250564045817E+00   -0.974349557170701486E+00    0.925196013704473671E+03   -0.378068152109345457E+01    0.260432444010207611E+02    0.676136472193216349E+02    0.158900581233562619E+02   -0.427740082620985504E+04
    0.200097024037275556E+00   -0.967164162782445880E+00    0.903733663204023060E+03   -0.359236584474206300E+01    0.129713066261262409E+02    0.151559708224386213E+03    0.169247467041844573E+02   -0.427738795194423619E+04
    0.199209129468938789E+00   -0.971508809834392029E+00    0.917811955001710771E+03   -0.385045257232872817E+01    0.439606390649004197E+02    0.110761010518660626E+03    0.166666274946714914E+02   -0.427737614979819864E+04
    0.199113530552901874E+00   -0.976790405315337784E+00    0.914822358038597372E+03   -0.361744668580577233E+01    0.263799761586676007E+00    0.191961564969422138E+01    0.144638259158707179E+02   -0.427734937163052837E+04
    0.199917847464434806E+00   -0.973615088374519377E+00    0.903046032346891820E+03   -0.375282361724334690E+01    0.113414366712954582E+02    0.481210861632932563E+02    0.145808150937376961E+02   -0.427730755000447061E+04
    0.200915894403966094E+00   -0.969433755873920555E+00    0.892325468666470101E+03   -0.354332372685623564E+01    0.581423258265402794E+02    0.973670669408905525E+02    0.150445526680646431E+02   -0.427727436119649155E+04
    0.200672140000138111E+00   -0.971372868659675426E+00    0.889630609440464696E+03   -0.345443832989152000E+01    0.159764635366444860E+02    0.940811497809523587E+02    0.150996423956212098E+02   -0.427726218832267296E+04
    0.201119402686031651E+00   -0.971582159034300785E+00    0.890697422990550876E+03   -0.361432144577436398E+01    0.343806084684892497E+02    0.121429372650192860E+03    0.158839331396637036E+02   -0.427722890217646909E+04
    0.201070054516462510E+00   -0.964826384591038755E+00    0.901334985891862061E+03   -0.353362208468342676E+01    0.607151169300307032E+02    0.121947595667585219E+03    0.152421473390820328E+02   -0.427721318289551800E+04
    0.201220525414118251E+00   -0.963501059382690039E+00    0.889735212043758338E+03   -0.348013748372302922E+01    0.484022956936215323E+02    0.920751931257442351E+02    0.145093588369477224E+02   -0.427720552659411078E+04
    0.201189028163579503E+00   -0.964427463274527996E+00    0.889222376443020721E+03   -0.359433394888124003E+01    0.712119609568795795E+02    0.115364135815767156E+03    0.153015572199194061E+02   -0.427719708322940187E+04
    0.201171595269195896E+00   -0.970340149770289484E+00    0.896778136997978208E+03   -0.374430096082536545E+01    0.269002308213154890E+02    0.634989778836442440E+02    0.150738268381106906E+02   -0.427716954440592144E+04
    0.199180512546688754E+00   -0.970545756253194503E+00    0.908372523396181691E+03   -0.378042191762430857E+01    0.696047381638914864E+01    0.438516422351089261E+02    0.142769667424512683E+02   -0.427711861867283369E+04
    0.200021132279606439E+00   -0.970691521866561713E+00    0.907757247849901546E+03   -0.354345346003317285E+01    0.608929071062754517E+02    0.113659465180436854E+03    0.142625184838186794E+02   -0.427711628053280765E+04
    0.199394481350499864E+00   -0.969074762374295906E+00    0.921817330882259171E+03   -0.345864746146931257E+01    0.162011991225654484E+02    0.885270131966645550E+02    0.149019353286230363E+02   -0.427711382335591588E+04
    0.201904554789915536E+00   -0.961985489259844506E+00    0.876182098337007801E+03   -0.337397412602579516E+01    0.446774000760523791E+02    0.122459401925443117E+03    0.147265275594108509E+02   -0.427707836037310608E+04
    0.200913441031881940E+00   -0.968166370821802680E+00    0.911324374279662038E+03   -0.385171669115914916E+01    0.560157056313402180E+01    0.546386554590556699E+02    0.150788996096280723E+02   -0.427705597936324466E+04
    0.200874778726383874E+00   -0.970153341467248076E+00    0.911894801465797855E+03   -0.399432823936226500E+01    0.223422987810564333E+01    0.740972083058684632E+02    0.150052874133519829E+02   -0.427704652726681616E+04
    0.201803398228749820E+00   -0.963466047249033286E+00    0.894975179265860220E+03   -0.348873807276455850E+01    0.288125631627427552E+02    0.132859494243581310E+03    0.145046275135728191E+02   -0.427704579637301958E+04
    0.201264912181790434E+00   -0.961900156051213928E+00    0.878988302908085302E+03   -0.372724415120866670E+01    0.263820569778829750E+02    0.159605493480691479E+03    0.153232921205437709E+02   -0.427703760045950730E+04
    0.199349376572605541E+00   -0.968621187110099369E+00    0.909121025499089797E+03   -0.328168604413059040E+01    0.265036265521216841E+02    0.113797761543122505E+03    0.151421292654636765E+02   -0.427703334219541102E+04
    0.198531246299342934E+00   -0.968389754396136837E+00    0.915502875726693674E+03   -0.376652771016276233E+01    0.104492645622820195E+02    0.149462849544591620E+03    0.157739640710781348E+02   -0.427699616927453189E+04
    0.202149106761890324E+00   -0.960789011720418973E+00    0.871533745239654309E+03   -0.367506571155160167E+01    0.124333034195083378E+02    0.170962198907779424E+03    0.150936088373062844E+02   -0.427698059302638740E+04
    0.199732544393207090E+00   -0.972023387045322096E+00    0.921825066732106166E+03   -0.382563425410781743E+01    0.458169789303738071E+02    0.116968857241413005E+03    0.162831663025191808E+02   -0.427691205400341460E+04
    0.201448568509421944E+00   -0.964712516241362561E+00    0.878724811844079682E+03   -0.344607465953596526E+01    0.539480974200558805E+01    0.143617476188307137E+03    0.160880377218674120E+02   -0.427687419440931899E+04
    0.199126617107953457E+00   -0.972422961452271029E+00    0.916970055467642055E+03   -0.395452117591841779E+01    0.195241639121104313E+02    0.143975282306704884E+03    0.139340710510455086E+02   -0.427685741429354493E+04
    0.198734561221061673E+00   -0.973897392308094911E+00    0.926694838485288528E+03   -0.377644991370152994E+01    0.221123440251155934E+02    0.972916476123634055E+02    0.164779720768885944E+02   -0.427684780042068087E+04
    0.201107364231473185E+00   -0.970249634419783957E+00    0.900521773945101017E+03   -0.343222057796914237E+01    0.128286049331388874E+02    0.271010379248681126E+02    0.144837246157401136E+02   -0.427684723669323012E+04
    0.199364042514049017E+00   -0.968157658969255985E+00    0.913640404275055403E+03   -0.337019297003830642E+01    0.414702646521106431E+02    0.125263584789435498E+03    0.157516703696942937E+02   -0.427683530498538494E+04
    0.201553825892275634E+00   -0.964968651772587949E+00    0.884387764393365501E+03   -0.370707207324215648E+01    0.753287082871589408E+01    0.353065526234473666E+02    0.160096184098105496E+02   -0.427682739326049341E+04
    0.199582533867716266E+00   -0.971887829749384924E+00    0.903156017550146771E+03   -0.348708909433149472E+01    0.919137081448353754E+01    0.126721872117379277E+03    0.141820085026801301E+02   -0.427680563424421689E+04
    0.200381986432127485E+00   -0.968691388464903547E+00    0.891476316106062654E+03   -0.327776567256500684E+01    0.765154414814908979E+00    0.124825718635514171E+01    0.154276979366483111E+02   -0.427676617188141518E+04
    0.200581181352179394E+00   -0.960584269034998162E+00    0.893018958911284358E+03   -0.369005609505793597E+01    0.257161318426007242E+02    0.143128357178146331E+03    0.159227612062538579E+02   -0.427676311371787324E+04
    0.200451773125041394E+00   -0.966716283541885213E+00    0.894948269324049193E+03   -0.376010234147352840E+01    0.570548280567736210E+00    0.135384384456191668E+03    0.139634305741125804E+02   -0.427676002004344082E+04
    0.199709233290909616E+00   -0.974595464131761569E+00    0.909227979796739419E+03   -0.345861985654036141E+01    0.213847285483704930E+02    0.691136572262663407E+02    0.148086296089275109E+02   -0.427674265582264343E+04
    0.199853014532730466E+00   -0.963794021596127148E+00    0.892631865981995361E+03   -0.352345800159544353E+01    0.193243574721211182E+02    0.162200217340480975E+03    0.154725026776576602E+02   -0.427673902980661660E+04
    0.199847211016803916E+00   -0.972438830209110039E+00    0.920817089254510847E+03   -0.341005840424687046E+01    0.137519703774176296E+02    0.133253255009323652E+03    0.146858546750755732E+02   -0.427672750545575036E+04
    0.200488235381198476E+00   -0.965379939032833922E+00    0.898980904834074408E+03   -0.351309620040925363E+01    0.283885043626771782E+02    0.153596230142268155E+03    0.139807464607021714E+02   -0.427670690946722243E+04
    0.198991944541976107E+00   -0.973871658211117319E+00    0.934538802131967373E+03   -0.390198394126877002E+01    0.180098521216817686E+01    0.150171552837930573E+02    0.149344505798261835E+02   -0.427670122445031393E+04
    0.200123472668947533E+00   -0.974870898955018772E+00    0.919285131379979930E+03   -0.348747921093314428E+01    0.124647706950022492E+02    0.138062338106865980E+03    0.148833633378682375E+02   -0.427670076914501533E+04
    0.200667189758754749E+00   -0.964310531557555084E+00    0.893682939305928471E+03   -0.338752879338605339E+01    0.157131520700698051E+02    0.137283757879183952E+03    0.165198858364939838E+02   -0.427670025530636212E+04
    0.201650717953979514E+00   -0.966638211213857623E+00    0.888335066253994228E+03   -0.378669019532226603E+01    0.502858785811743374E+02    0.131748471482392574E+03    0.151565450887857551E+02   -0.427669534891514104E+04
    0.200301697374362431E+00   -0.970863864915687991E+00    0.903312414824088933E+03   -0.387212308988768150E+01    0.175944632595442059E+02    0.397066704074085379E+02    0.144084246939832674E+02   -0.427667678770728344E+04
    0.199844088460931740E+00   -0.967933465174224628E+00    0.899533643175607835E+03   -0.344868589360453814E+01    0.378547469921739577E+02    0.113113824382740376E+03    0.141944995091209982E+02   -0.427666357264119506E+04
    0.198997509003731754E+00   -0.973133791637532886E+00    0.920755160366076893E+03   -0.359291391867466148E+01    0.574489555066520126E+02    0.115840047849034079E+03    0.161709271240955417E+02   -0.427665639369483051E+04
    0.201050362948966277E+00   -0.965751635800998987E+00    0.895498924830313626E+03   -0.336450296490952594E+01    0.500850789387709199E+02    0.125254672673080520E+03    0.145307618625513619E+02   -0.427660381177047111E+04
    0.200652861938857285E+00   -0.973946758897723530E+00    0.906878729948434056E+03   -0.363042248256253419E+01    0.409239311295498425E+02    0.103583786535561899E+03    0.155603096182496614E+02   -0.427658377056848803E+04
    0.200463032519962531E+00   -0.964080580317515423E+00    0.887346493669296933E+03   -0.360576693974539131E+01    0.384913209821312918E+02    0.144831537364596073E+03    0.152852065362412102E+02   -0.427658282821143803E+04
    0.199896639951345323E+00   -0.968740536172617128E+00    0.919291188926235463E+03   -0.350658223529682989E+01    0.116999537948318935E+02    0.747481662819603514E+02    0.151108723454052409E+02   -0.427658040164175145E+04
    0.199475756992824604E+00   -0.972434581572057199E+00    0.906298660070582855E+03   -0.333254142815335275E+01    0.323679340874582024E+02    0.968104119102952438E+02    0.155468536716913466E+02   -0.427658011203667411E+04
    0.199687309162071336E+00   -0.971458760076721495E+00    0.911937132510870697E+03   -0.367246093326914824E+01    0.602627348765921695E+02    0.991542738179765877E+02    0.145606395020588710E+02   -0.427657797668944932E+04
    0.200277395785327106E+00   -0.962383550035297297E+00    0.889887130505359892E+03   -0.380117186317776312E+01    0.948327488063659985E+01    0.178252917996621136E+03    0.155521050004429657E+02   -0.427656819933457609E+04
    0.199598906261250125E+00   -0.965062880004078805E+00    0.914749892566696303E+03   -0.355615731708818172E+01    0.549856569243617077E+01    0.650931316921853309E+01    0.152699492902099632E+02   -0.427656341809068545E+04
    0.199569379593752955E+00   -0.965725132780059559E+00    0.896017176851786417E+03   -0.360535307074176448E+01    0.321938390579631983E+01    0.179076283062314019E+03    0.154967556943628590E+02   -0.427655691246203787E+04
    0.199958920904278831E+00   -0.969845984085956125E+00    0.899514199497745494E+03   -0.392265276891075620E+01    0.113066088077944311E+02    0.637702794963738668E+02    0.144946557726707468E+02   -0.427650440039418208E+04
    0.199831460511453424E+00   -0.970194061198692337E+00    0.913095764463267528E+03   -0.351553530061450203E+01    0.258145824365477168E+02    0.469991544382419804E+02    0.147665262187971464E+02   -0.427649457468279252E+04
    0.200623286882540747E+00   -0.971498616468425835E+00    0.898035560542810913E+03   -0.347515814051794214E+01    0.422459069008365802E+02    0.968850786210588240E+02    0.146422589303474240E+02   -0.427648670740799571E+04
    0.200844854731852401E+00   -0.966563566682575148E+00    0.905604909774041630E+03   -0.365726373799213622E+01    0.219826731479399449E+02    0.144464488403619328E+03    0.139809533253869240E+02   -0.427647447022397500E+04
    0.200009530180643852E+00   -0.963509391802390258E+00    0.904323616487972004E+03   -0.361709223398131652E+01    0.228660767739125603E+02    0.782189418880285103E+02    0.146493637425573819E+02   -0.427646626569383898E+04
    0.198812994249681435E+00   -0.974953077953752301E+00    0.921156200203584149E+03   -0.338953481014192270E+01    0.213707008700739953E+01    0.139317761440526681E+03    0.157439476857638478E+02   -0.427646510334710820E+04
    0.200709236144154785E+00   -0.962234446453068104E+00    0.891783336516812483E+03   -0.357910599745895297E+01    0.502901451736082734E+02    0.106051157627175144E+03    0.158534163091559854E+02   -0.427642763210975500E+04
    0.200485002225554543E+00   -0.966307255753096950E+00    0.902975048391531800E+03   -0.357758662477748501E+01    0.468418089533291990E+02    0.875447774439833779E+02    0.160607385555903974E+02   -0.427642464614277742E+04
    0.200229342992945203E+00   -0.971296388726247795E+00    0.891729314919161084E+03   -0.351690282537821286E+01    0.155896810050559917E+02    0.107079041583798329E+03    0.154238777434966181E+02   -0.427641353143997912E+04
    0.200747743498529363E+00   -0.960436009793650403E+00    0.889982492802190109E+03   -0.356221508782226337E+01    0.780058934487523370E+01    0.101252421824228378E+03    0.146380939691823038E+02   -0.427639727925021361E+04
    0.199793132406768104E+00   -0.966063998568528204E+00    0.910519247846879921E+03   -0.417300947434179292E+01    0.959756592064147185E+01    0.136673887354309500E+03    0.143879097746949629E+02   -0.427637879111776874E+04
    0.199937157499566837E+00   -0.964170767229969083E+00    0.905465226450120213E+03   -0.376979597967476510E+01    0.549353888747818289E+02    0.110430749149137213E+03    0.152640196512047943E+02   -0.427636355864564757E+04
    0.200601369082277908E+00   -0.965534951866088065E+00    0.894229410080397543E+03   -0.330112896715318715E+01    0.425360259204079583E+02    0.121002219484782131E+03    0.160006801998573671E+02   -0.427635785608263268E+04
    0.199177147670833554E+00   -0.969827351942211813E+00    0.909173533828568338E+03   -0.342859603190601980E+01    0.828927498605123780E+01    0.369499421828457031E+02    0.147482419007304113E+02   -0.427631291292961760E+04
    0.199719949714981637E+00   -0.966195425204320113E+00    0.912260365446832452E+03   -0.341213966143583036E+01    0.123545081002426453E+02    0.919499621710413351E+02    0.153302404097411902E+02   -0.427630619872526950E+04
    0.200188990032889008E+00   -0.974788967692926667E+00    0.914498701518139001E+03   -0.383659970725292077E+01    0.443586418886799834E+02    0.102856521766479773E+03    0.150889007677343567E+02   -0.427629289875361337E+04
    0.200183704264907475E+00   -0.971593514549611958E+00    0.900291873740330743E+03   -0.400328109666779142E+01    0.621239326145948301E+01    0.241286176833986872E+02    0.161392624629892651E+02   -0.427628522093647371E+04
    0.198803376253015640E+00   -0.976518733903245506E+00    0.925933821920196806E+03   -0.356411176396764651E+01    0.539770284372192606E+02    0.114875140737534892E+03    0.155371432454166598E+02   -0.427627841482003441E+04
    0.201605449314820689E+00   -0.965922640506661656E+00    0.882827042732900509E+03   -0.332424924431752489E+01    0.181351128137224400E+02    0.921666277457875793E+02    0.156598484442928783E+02   -0.427627838774935390E+04
    0.201136674296861828E+00   -0.969410755477811970E+00    0.891570147033857666E+03   -0.362154778935826283E+01    0.488813105793754499E+01    0.145541409286897874E+03    0.141934054506431000E+02   -0.427627745436701025E+04
    0.199852464360351617E+00   -0.965894169836580829E+00    0.895743497400373940E+03   -0.345133137537890011E+01    0.116177012077805593E+02    0.671919233848597770E+02    0.156363874136754006E+02   -0.427627136863841679E+04
    0.201481360010586891E+00   -0.964117647734490157E+00    0.883699081152869894E+03   -0.392223077343774129E+01    0.843675537543955478E+01    0.112136748291500552E+03    0.145623073494258382E+02   -0.427626640579315608E+04
    0.201089604339411449E+00   -0.966051098208077441E+00    0.892392471201688295E+03   -0.338430602849619788E+01    0.475699845900548866E+02    0.938126083524381613E+02    0.157599194619788356E+02   -0.427626272641134437E+04
    0.200093284633216961E+00   -0.964813507928115710E+00    0.906770691491572961E+03   -0.352518703237364317E+01    0.196958807089251486E+02    0.602001931812966262E+02    0.149173398499079113E+02   -0.427625774238875238E+04
    0.200327459029610050E+00   -0.974939327562040159E+00    0.912915436147764694E+03   -0.357280135676176736E+01    0.169202252211656550E+02    0.951626660803486999E+02    0.148230692700740434E+02   -0.427625462849781616E+04
    0.201836360319734731E+00   -0.960549695933117453E+00    0.877868740438326768E+03   -0.359648516203436364E+01    0.240474453757831803E+02    0.855611022456200629E+02    0.148338648175131471E+02   -0.427625061280363570E+04
    0.199730949925302326E+00   -0.963988330605547228E+00    0.903599654105939180E+03   -0.373053727950163561E+01    0.548139202309881668E+01    0.128410653685229732E+03    0.145029717386564077E+02   -0.427622091494210599E+04
    0.200858895428986745E+00   -0.971499855381845023E+00    0.902430531630124506E+03   -0.361766054324499198E+01    0.103468105697855890E+02    0.524477149514220784E+02    0.144825629423613833E+02   -0.427621056454288373E+04
    0.202137900566566830E+00   -0.962824236842849013E+00    0.883181206883626828E+03   -0.369189933346931909E+01    0.226819193555169356E+02    0.918744090635905479E+02    0.157043296984595298E+02   -0.427620766868074134E+04
    0.199742411038794893E+00   -0.965760024997550426E+00    0.909079774627678376E+03   -0.413002180500173566E+01    0.675138308551684752E+01    0.179348358102234357E+03    0.160267492060993462E+02   -0.427620548559795952E+04
    0.201701933043445525E+00   -0.967440257881011734E+00    0.889738183165147348E+03   -0.346594620460243785E+01    0.229418149464140253E+01    0.175256171322588045E+03    0.159847207850068731E+02   -0.427619637238709311E+04
    0.201659283945122392E+00   -0.964706382575858168E+00    0.880501797836765718E+03   -0.352774798544007151E+01    0.227715333732512981E+02    0.135827947462199432E+03    0.142521961713072507E+02   -0.427618779661047665E+04
    0.201946746417505180E+00   -0.961663292696073979E+00    0.878245703327922911E+03   -0.344319618140657635E+01    0.500938162835187200E+02    0.110924603017979578E+03    0.153122017694492083E+02   -0.427618154320607846E+04
    0.201009309264435138E+00   -0.964883941506257781E+00    0.883756051695222482E+03   -0.334260334627738320E+01    0.273952139531131742E+02    0.162476727581732831E+03    0.155974215092673276E+02   -0.427618081561811232E+04
    0.200159574536395241E+00   -0.970858685672837174E+00    0.898059745173681449E+03   -0.360997618519240326E+01    0.236901285638409327E+02    0.167835321159499074E+03    0.143295093427320062E+02   -0.427617837134792899E+04
