    0.962363605309829118E+00    0.379745700684943899E+00    0.108035967174265606E+06   -0.262467289123308412E+01    0.253803529202938094E+02    0.513587665557861328E+02    0.900108537673950053E+02   -0.110486063569790220E+10   -0.602146350544152753E+01    1
    0.595797588480270406E+02    0.208865411283997215E+00    0.437988041794276978E+04   -0.240812789753002132E+01    0.717009224891662633E+01    0.706311357021331787E+02    0.259273167663812615E+03   -0.106370417352439749E+10   -0.602396350544153325E+01    1
    0.170880442857883397E+01    0.458138606206022758E-01    0.221461378993846569E+07   -0.337235034242060427E+01    0.809641830742359190E+02    0.859474182128906250E+02    0.258386035501956925E+02   -0.931946746736711740E+09   -0.602646350544152298E+01    1
    0.982510290330226042E+02   -0.361137850746986788E+00    0.484023466574291797E+04   -0.281077226301600458E+01    0.285841802954673785E+01    0.133526984453201294E+03    0.239739055395126314E+03   -0.636088300972985983E+09   -0.602896350544150561E+01    1
    0.199997687171877736E+02   -0.860923448639899225E-01    0.171096392678173870E+05   -0.421386032446378600E+01    0.192218952357769055E+02    0.942553353309631348E+02    0.637876370549201877E+01   -0.563699746592625856E+09   -0.603146350544150955E+01    1
    0.829152955464066537E+02   -0.811341914982590673E-01    0.107875124334892098E+04   -0.200476736783210585E+01    0.818294618248939543E+02    0.938629710674285889E+02    0.194359319359064074E+03   -0.284815699222060144E+09   -0.603396350544152682E+01    1
    0.162149531266460117E+00    0.458199030562988885E+00    0.100370288584954236E+06   -0.258905358045147693E+01    0.800158151745796147E+02    0.138482987880706787E+02    0.138535557729005802E+03   -0.259807160513713121E+09   -0.603646350544153165E+01    1
    0.130830300303914093E+02   -0.453819647576378549E+00    0.827509468835422304E+05   -0.353128061012716188E+01    0.295135289728641546E+02    0.159200445413589478E+03    0.165841604369878752E+03   -0.250013560970597386E+09   -0.603896350544152227E+01    1
    0.556250979413681108E+02    0.294231112675451045E+00    0.116985173341079712E+04   -0.361331878440467591E+01    0.976216400980949430E+02    0.941756308078765869E+02    0.725839869141578617E+02   -0.247655463121457130E+09   -0.604146350544151556E+01    1
    0.392128307175786901E+02    0.481457186794850833E-01    0.202854461182412865E+04   -0.297342203603604283E+01    0.309104437053203611E+02    0.962878811359405518E+02    0.193901136261224735E+03   -0.246214022786327958E+09   -0.604396350544152039E+01    1
    0.975724460103383961E+02    0.341962765167013238E+00    0.645412401630271916E+03   -0.323322247652090144E+01    0.456560643076896682E+02    0.154606947898864746E+03    0.147916477698087675E+03   -0.224773211051360399E+09   -0.604646350544152966E+01    1
    0.205164238290947338E+02   -0.698384605658877833E+00    0.385282388805340859E+06   -0.285837850690141826E+01    0.470849011361598997E+02    0.812245094776153564E+02    0.165246263074874861E+03   -0.205798497223824114E+09   -0.604896350544152206E+01    1
    0.524694928567372187E+01   -0.200712642908493777E+00    0.398292150857636807E+05   -0.290098979674616952E+01    0.341091020345687923E+02    0.123438252210617065E+03    0.837573837995529118E+02   -0.187744487117872596E+09   -0.605146350544152156E+01    1
    0.271920371730959971E+02   -0.770553683045874793E+00    0.679601974842754280E+05   -0.358650919398824897E+01    0.617267645061016097E+02    0.569167113304138184E+02    0.203968276226520516E+03   -0.178006236509513378E+09   -0.605396350544152995E+01    1
    0.324692119666346701E+00    0.286123269390199886E+00    0.770846416700303816E+05   -0.308282072026103160E+01    0.401340776026248989E+02    0.200123047828674316E+02    0.254253656709194161E+03   -0.167661144782517552E+09   -0.605646350544151790E+01    1
    0.464810473744616814E+01   -0.456956058010353883E+00    0.382708215665581916E+07   -0.304398224258653549E+01    0.537191832363605570E+02    0.141991242170333862E+03    0.802371211588382636E+02   -0.146202046697608143E+09   -0.605896350544151829E+01    1
    0.342085985158633221E+02   -0.103975806744181720E+01    0.297660273783445082E+05   -0.220095191987171557E+01    0.948193135559558868E+02    0.660803389549255371E+02    0.139607672572135897E+03   -0.122713633760313764E+09   -0.606146350544153112E+01    1
    0.162522382895013529E+02   -0.229490822071725886E+00    0.427903572678505134E+04   -0.303255059039778985E+01    0.775133574545383510E+02    0.142275867462158203E+03    0.267656995981931686E+03   -0.119429262507903814E+09   -0.606396350544153950E+01    1
    0.503623030198558581E+02   -0.103510076672919848E+01    0.109037991645248621E+04   -0.321698113053249957E+01    0.175405100286006963E+02    0.123823578357696533E+03    0.848382397294044353E+02   -0.113079841667484909E+09   -0.606646350544153368E+01    1
    0.612974721460280634E+02   -0.381158609423885353E+00    0.542217559540265256E+03   -0.181732397078516827E+01    0.112736803710460673E+02    0.452114117145538330E+02    0.148909940636157984E+03   -0.110328574426245123E+09   -0.606896350544153407E+01    1
    0.731249007264643680E+01   -0.577873742642092902E+00    0.216248206393241504E+06   -0.179313192659043974E+01    0.198750030994415319E+02    0.162959861755371094E+02    0.190506223857402794E+02   -0.106047967461782172E+09   -0.607146350544153712E+01    1
    0.254530088547679334E+01   -0.392401765534682478E+00    0.873951091270850156E+06   -0.210531808011612132E+01    0.593062050342559886E+02    0.142691706418991089E+03    0.199749262911081303E+03   -0.104099685582842350E+09   -0.607396350544151886E+01    1
    0.182463645587647711E+02    0.924920265343555981E+00    0.843768317546052231E+03   -0.218126513723140336E+01    0.188679356992244749E+02    0.107258824110031128E+03    0.266786355143785499E+03   -0.100958499940549403E+09   -0.607646350544150149E+01    1
    0.230008616558252693E+00    0.192335845012397422E-01    0.888300044531192747E+06   -0.263251193851239984E+01    0.703041858553886385E+02    0.162514089345932007E+03    0.231812838160991646E+03   -0.946620159894286692E+08   -0.607896350544150277E+01    1
    0.923000706644772073E+01   -0.519076798347354651E+00    0.251254795776241444E+05   -0.221508048916136957E+01    0.140821936428546906E+02    0.297469532489776611E+02    0.296234039533138287E+03   -0.920278546231971085E+08   -0.608146350544151737E+01    1
    0.317741152726785892E+02   -0.927016061927651513E+00    0.259738194168937798E+04   -0.297041974799530584E+01    0.865693839728832302E+02    0.102599451541900635E+03    0.237822852432727814E+02   -0.852599792415717095E+08   -0.608396350544153197E+01    1
    0.108213318981937530E+02    0.780322430811972167E-01    0.224941296701767260E+04   -0.224429469942101800E+01    0.194041447401046767E+02    0.526556468009948730E+02    0.199162402272224419E+02   -0.752501716698717028E+08   -0.608646350544153236E+01    1
    0.644994936747436896E+02   -0.177910244063650441E+00    0.329059705378740375E+03   -0.268835914937259135E+01    0.871986505389213562E+01    0.475571644306182861E+02    0.204626717799901940E+03   -0.682669449438462704E+08   -0.608896350544152032E+01    1
    0.129382622957346118E+02   -0.188567742776142300E-01    0.159856881753560879E+04   -0.227675688556032441E+01    0.988392647147178707E+02    0.662034201622009277E+02    0.191565961199998839E+03   -0.615990178838837892E+08   -0.609146350544151804E+01    1
    0.445704008776799157E+02   -0.786869651650930813E+00    0.362667899132172920E+03   -0.304449413515399137E+01    0.324872559130191831E+02    0.163790069818496704E+03    0.761248016357421786E+00   -0.606049653460367098E+08   -0.609396350544151844E+01    1
    0.917380884398813023E+01   -0.139253519409487353E+00    0.280786342093838130E+04   -0.334872853674481519E+01    0.535457821249961867E+02    0.156915729045867920E+03    0.173019377225637413E+03   -0.555040176706683561E+08   -0.609646350544151083E+01    1
    0.536216968796476956E+00   -0.624544199487398199E-01    0.818578543048096763E+05   -0.266444190965266881E+01    0.980072066783904994E+01    0.731350529193878174E+02    0.997392900288104869E+02   -0.534450153759422153E+08   -0.609896350544150234E+01    1
    0.325328691363834039E+02   -0.802564232057133342E+00    0.481602580343260058E+03   -0.218777845200293797E+01    0.802141001582145634E+02    0.432312977313995361E+02    0.575521420717239351E+02   -0.526966530708951578E+08   -0.610146350544149918E+01    1
    0.231805474919877075E+00    0.139829109775442162E+00    0.633357976964089976E+05   -0.370309495002050681E+01    0.183564378499984748E+02    0.288627898693084717E+02    0.174335277223587013E+03   -0.487719845895333812E+08   -0.610396350544150579E+01    1
    0.350991074670627340E-02    0.573443664598357383E+00    0.765835405715596280E+06   -0.258113552329048224E+01    0.162884028792381308E+02    0.957078802585601807E+02    0.987087713181972362E+02   -0.446999419470650479E+08   -0.610646350544152394E+01    1
    0.100491855698713959E+02    0.364757953278061986E+00    0.109534470792123125E+04   -0.393986924940289551E+01    0.140426200091838833E+02    0.921912360191345215E+02    0.456853571414947481E+02   -0.415355090035459325E+08   -0.610896350544153233E+01    1
    0.216851181280769509E+02   -0.109417527978930063E+00    0.587997063453350961E+03   -0.245290407223137619E+01    0.238129553198814392E+01    0.547608375549316406E+02    0.252927674967050535E+03   -0.402534221788582653E+08   -0.611146350544151318E+01    1
    0.834556723136252129E-03    0.753471865184054623E+00    0.104358967081205756E+07   -0.280232538377903051E+01    0.681488995373249082E+02    0.171888581514358521E+03    0.234889378929138161E+03   -0.381587165403556600E+08   -0.611396350544150202E+01    1
    0.116701389609876305E+02   -0.925094524977816191E+00    0.715415892716033704E+04   -0.401920686367032864E+01    0.517965870261192336E+02    0.120072734355926514E+03    0.129346262401342386E+03   -0.375960009390003309E+08   -0.611646350544151840E+01    1
    0.474556199240391052E+02    0.187386263127944430E+00    0.284075140282318159E+03   -0.338286761384851875E+01    0.122440858900547038E+02    0.147333548069000244E+03    0.282673146194219612E+03   -0.367391502085475996E+08   -0.611896350544151613E+01    1
    0.176246843188369446E+02   -0.808194052355258430E+00    0.568492932717869962E+03   -0.354706901987612966E+01    0.126721974015235905E+01    0.136036598682403564E+03    0.272274710655212395E+02   -0.287044824794892669E+08   -0.612146350544151030E+01    1
    0.832526138357183214E+02    0.247564089883816341E+00    0.156995410516469747E+03   -0.229448366295071171E+01    0.965098870992660629E+01    0.159119206666946411E+03    0.269649463242292427E+03   -0.280118193397841267E+08   -0.612396350544150803E+01    1
    0.148692381001225051E+02   -0.112591807586523956E+00    0.541720702180699732E+03   -0.189389555558437905E+01    0.162168892860412619E+02    0.731500840187072754E+02    0.292909798890352249E+03   -0.269641697051127404E+08   -0.612646350544151108E+01    1
    0.262827040840028303E+02   -0.639631923960143567E+00    0.255464966608773182E+03   -0.262254162755712850E+01    0.809745141386985807E+02    0.431244170665740967E+02    0.223726285994052887E+02   -0.259553607633818425E+08   -0.612896350544151858E+01    1
    0.167849355027262490E+02   -0.630479059425789856E+00    0.489011548034175121E+03   -0.289823118914551348E+01    0.474419629693031339E+02    0.142301573753356934E+03    0.186817781442403771E+03   -0.254528757386386581E+08   -0.613146350544150476E+01    1
    0.363001325805193797E+01   -0.302708015876287928E+00    0.375794589675429961E+04   -0.171467996299230507E+01    0.493370493710041060E+02    0.171795122623443604E+03    0.220542860311269749E+03   -0.224749234288352169E+08   -0.613396350544150160E+01    1
    0.553726048669459722E-01    0.434714643068070006E+00    0.301230103030392602E+05   -0.166596608798671419E+01    0.122053697049617771E+02    0.293898868560791016E+02    0.213204709070920927E+03   -0.208316080176032446E+08   -0.613646350544149932E+01    1
    0.428441282059428663E+00    0.812273944176056473E+00    0.360730963556615916E+04   -0.214012346455989766E+01    0.500707990825176310E+02    0.161748447418212891E+03    0.283770787155628227E+03   -0.206698178447019905E+08   -0.613896350544150327E+01    1
    0.171716426663519144E+02   -0.612740673276995662E+00    0.327231315291900728E+03   -0.346391540277365539E+01    0.362558317303657560E+02    0.952773320674896240E+02    0.299372232669591881E+03   -0.204365378927982971E+08   -0.614146350544151343E+01    1
    0.522076229132869507E+01   -0.532575653833839535E+00    0.324282681931681191E+04   -0.291142924562378314E+01    0.150414761483669288E+02    0.837191784381866455E+02    0.176131686735153181E+03   -0.197368544048130773E+08   -0.614396350544152714E+01    1
    0.531883536681286451E+01    0.189453211784143094E+00    0.106426262219525211E+04   -0.206301276676266943E+01    0.531933409869670939E+02    0.146772408485412598E+02    0.839003336369991217E+02   -0.193495130840578526E+08   -0.614646350544152309E+01    1
    0.278944139794460177E+01   -0.774000305342532946E+00    0.154835498804758681E+06   -0.286968694150353443E+01    0.213386082768440275E+02    0.879144752025604248E+02    0.254667580235004408E+03   -0.186563593477331512E+08   -0.614896350544151282E+01    1
    0.100016292280835414E-01    0.241704699909320697E+00    0.350522738652061811E+07   -0.206070129194735951E+01    0.310375187754631057E+02    0.786748981475830078E+02    0.159781582337617863E+03   -0.182659488484326154E+08   -0.615146350544152742E+01    1
    0.662283004871613734E+01   -0.148487132389933774E+00    0.115900962926180387E+04   -0.394036811158579958E+01    0.400602417528629360E+02    0.122381794452667236E+03    0.313824009537696824E+02   -0.182071246480525434E+08   -0.615396350544151360E+01    1
    0.790795729450498630E+01   -0.374281533241049846E+00    0.968765921772471415E+03   -0.308161929395540524E+01    0.882125889003276882E+02    0.500235199928283691E+02    0.794909290850162336E+02   -0.172411886160568297E+08   -0.615646350544150067E+01    1
    0.832806236371006037E+01   -0.672417591385343183E+00    0.753087322482783634E+03   -0.360175930906479813E+01    0.359085591018199963E+02    0.121197577714920044E+03    0.126215809327363957E+03   -0.147492282899909616E+08   -0.615896350544150195E+01    1
    0.164398502838225653E+02   -0.512150477784223623E+00    0.239317912181209010E+03   -0.288982846646377256E+01    0.471280236542224955E+02    0.595228207111358643E+02    0.143939640748500807E+03   -0.137183548017698508E+08   -0.616146350544151922E+01    1
    0.642550790357055579E+01   -0.728689479569090359E+00    0.942756180103527981E+03   -0.200446764812916323E+01    0.414085975050926223E+02    0.400392758846282959E+02    0.939511712074279615E+02   -0.126169556253805608E+08   -0.616396350544152849E+01    1
    0.134870036750734812E+01    0.645829358629879113E-02    0.404271202652663942E+04   -0.345999265225266894E+01    0.967969472467899266E+02    0.134621508121490479E+03    0.223555933117866523E+02   -0.121015341680490337E+08   -0.616646350544150668E+01    1
    0.773375309193766185E+02    0.221786059459254392E+00    0.101499959693132382E+03   -0.262182686532357456E+01    0.346800020158290891E+02    0.280680084228515625E+02    0.115520026135444624E+03   -0.120552695828999970E+08   -0.616896350544149996E+01    1
    0.749074495721259587E-01    0.903175665232368585E+00    0.689153337482963434E+04   -0.289434608081600420E+01    0.129635507464408875E+02    0.333371543884277344E+02    0.352635685861110701E+02   -0.120529850416555237E+08   -0.617146350544152167E+01    1
    0.180857712580498453E+01    0.132594369720066496E+00    0.220210993056742882E+04   -0.300722960330798639E+01    0.817492725193500576E+02    0.175181422233581543E+03    0.486428296506404862E+02   -0.114941478499622326E+08   -0.617396350544153449E+01    1
    0.473708569140387681E+01   -0.897912301917669575E+00    0.200905011014898287E+04   -0.273781880060574023E+01    0.613081098198890651E+01    0.319848382472991943E+02    0.260598917025327694E+03   -0.113895319471707530E+08   -0.617646350544151179E+01    1
    0.182311202425216088E+02   -0.218598362967481918E+00    0.192435879273519760E+03   -0.223581871421405509E+01    0.365441369056701717E+02    0.284811222553253174E+02    0.274112851601839054E+03   -0.105614928592033591E+08   -0.617896350544150152E+01    1
    0.420320791263970372E+00    0.157210395862806274E+00    0.728110228520913097E+04   -0.221546957078233131E+01    0.664535158276557958E+01    0.412357342243194580E+02    0.259453673785924934E+03   -0.100819797849701568E+08   -0.618146350544150103E+01    1
    0.567219585695985379E-01    0.213153564570237208E+00    0.366701266059616173E+05   -0.321075135247398968E+01    0.220358687877655051E+02    0.237903571128845215E+02    0.291982010293006908E+03   -0.925302111674561165E+07   -0.618396350544151829E+01    1
    0.647699899760665065E+01   -0.567510800119827907E+00    0.472996336726658399E+03   -0.231780093186533120E+01    0.402800820410251674E+02    0.171115322113037109E+03    0.205659407138824477E+02   -0.811005804018253833E+07   -0.618646350544152934E+01    1
    0.235374663800124528E+01    0.230596568674566627E+00    0.109593667031472273E+04   -0.355134275379796183E+01    0.573353654325008435E+02    0.185608863830566406E-02    0.486743082880973787E+02   -0.754975512527436763E+07   -0.618896350544151730E+01    1
    0.690339637157322619E-02    0.385481029273607001E+00    0.111432365389101149E+06   -0.356185713613140909E+01    0.889396040678024349E+02    0.116066468954086304E+03    0.158241184777021402E+03   -0.745015660039634816E+07   -0.619146350544153012E+01    1
    0.628658722401150172E+02   -0.398799366834385938E+00    0.327125772991748249E+02   -0.189439864299487359E+01    0.462106072664260878E+02    0.134284150600433350E+03    0.103923231744766227E+03   -0.658790078412792273E+07   -0.619396350544153673E+01    1
    0.230631020815535503E+01   -0.619421590099456854E+00    0.224085987365616029E+04   -0.157446532640372161E+01    0.590501613616943430E+02    0.730875134468078613E+01    0.730225249111652204E+02   -0.649707638604822569E+07   -0.619646350544151137E+01    1
    0.339883007876408794E+01   -0.437218101330910658E-02    0.740587027057480441E+03   -0.369692790603376498E+01    0.420609789192676615E+02    0.576384079456329346E+02    0.118007625013589845E+03   -0.620540449667830486E+07   -0.619896350544150465E+01    1
    0.449647460717033240E+02   -0.254459752689439933E+00    0.547092519536766133E+02   -0.226872699893810337E+01    0.760579337656497927E+02    0.400788545608520508E+02    0.284265936648845695E+03   -0.595990578759456333E+07   -0.620146350544151748E+01    1
    0.195725644698962364E+01   -0.507876288833623235E+00    0.205524809880725297E+04   -0.251959619791466638E+01    0.320318316280841842E+02    0.387136745452880859E+02    0.104516535240411741E+03   -0.515707734706320148E+07   -0.620396350544150987E+01    1
    0.105244192582276308E+01   -0.532648085571224339E+00    0.890808382200183769E+04   -0.343151989698966275E+01    0.401506489872932448E+02    0.439774453639984131E+02    0.124764663803577406E+03   -0.506321641763851698E+07   -0.620646350544149783E+01    1
    0.201560317406601364E+01   -0.899633984654956809E+00    0.346425040607683695E+04   -0.336176076938110624E+01    0.793828876614570600E+01    0.257427155971527100E+02    0.120078958684206000E+03   -0.449359616391116288E+07   -0.620896350544150710E+01    1
    0.255918603199380712E+02   -0.503612815182309104E-01    0.925372184984304340E+02   -0.300271926021920033E+01    0.874051527380943227E+01    0.158133001327514648E+03    0.195896821099519713E+03   -0.421861535602632724E+07   -0.621146350544150838E+01    1
    0.714820935808866835E+02   -0.551990805405470908E-01    0.390729494517377631E+02   -0.209735160462822545E+01    0.131164207279682170E+02    0.130328063964843750E+03    0.245541724818944914E+03   -0.391411403845470306E+07   -0.621396350544150700E+01    1
    0.107249557204597057E+01    0.354471421616385285E+00    0.111365349694202087E+04   -0.331746562803057454E+01    0.582584510445594805E+01    0.127449216842651367E+03    0.419304615676403003E+02   -0.343926798496739520E+07   -0.621646350544150472E+01    1
    0.648746130478074079E+01   -0.662714070165265512E+00    0.136125605784358697E+03   -0.340336031089363722E+01    0.150985982418060316E+01    0.982240927219390869E+02    0.250260757446289048E+02   -0.312632011674642749E+07   -0.621896350544153709E+01    1
    0.215530674264237643E+01   -0.493687872165050667E+00    0.757837378205357709E+03   -0.333565223236028929E+01    0.873699968099594173E+02    0.128561496734619141E+03    0.794857988357543803E+02   -0.289052220924009476E+07   -0.622146350544152416E+01    1
    0.120876492586129675E+00   -0.255251174535517156E+00    0.410390634947723738E+05   -0.265341790241152253E+01    0.750447391808033046E+02    0.127961701154708862E+03    0.991213899374008065E+02   -0.280494826994667901E+07   -0.622396350544153076E+01    1
    0.205131972083657771E+00    0.442104363789816990E-01    0.658350634470197929E+04   -0.277811106884925074E+01    0.605075202643871322E+02    0.103867846727371216E+03    0.333366326630115495E+02   -0.264560058323714463E+07   -0.622646350544153204E+01    1
    0.126593286303146901E+01   -0.135923271230186393E+01    0.115262349740171121E+05   -0.197243530979935899E+01    0.618359766006469691E+01    0.171196432113647461E+03    0.781998401880264140E+02   -0.226264447061518254E+07   -0.622896350544151112E+01    1
    0.128092089115381409E-01    0.136076610665287312E+00    0.654828476185404361E+05   -0.281844625995981302E+01    0.361515981376171140E+02    0.529611504077911377E+02    0.150010502994060495E+02   -0.224820131145822955E+07   -0.623146350544149907E+01    1
    0.199808189275251791E+00   -0.359214284371538184E+00    0.232996856510975558E+05   -0.213717168611339092E+01    0.640952280223369684E+02    0.274137639999389648E+02    0.955559918284416057E+02   -0.220143916973450733E+07   -0.623396350544151101E+01    1
    0.321698672884686773E-01   -0.271057857881357112E+00    0.118057624993728055E+07   -0.339123245454559985E+01    0.938267334640026149E+02    0.264636075496673584E+02    0.388311653733253479E+02   -0.205160878369227517E+07   -0.623646350544152739E+01    1
    0.365859334318395735E+00   -0.326159281061580375E+00    0.698526781747579844E+04   -0.286041901097959750E+01    0.413330467581749019E+02    0.157811168432235718E+03    0.487441654801368713E+02   -0.195077873541122838E+07   -0.623896350544154199E+01    1
    0.170430701858641278E+02   -0.492902873755655779E+00    0.401776777617026113E+02   -0.286145554336648678E+01    0.238650328755378744E+02    0.179150619506835938E+03    0.440158632040023790E+02   -0.181689965723269200E+07   -0.624146350544154416E+01    1
    0.163153149874146877E+02   -0.930612177142285946E+00    0.553269126997936400E+01   -0.157236331931107931E+01    0.578192284286022229E+02    0.107799428701400757E+03    0.268245365858078003E+03   -0.178390099225829169E+07   -0.624396350544154188E+01    1
    0.169996049282627339E+02   -0.518054319303671018E-01    0.702799594977670097E+02   -0.198305728884842347E+01    0.111643139958381656E+02    0.989705300331115723E+02    0.275452247619628885E+02   -0.173539472127282270E+07   -0.624646350544154139E+01    1
    0.122319076776648950E+01   -0.156273021078541768E+00    0.803075589598535544E+03   -0.322032407192814230E+01    0.399484221220016522E+02    0.979680812358856201E+02    0.993266535341739569E+02   -0.164447165249250620E+07   -0.624896350544154089E+01    1
    0.812642613873625574E+00    0.337326226490771874E+00    0.810618100359764071E+03   -0.221151135245690389E+01    0.276507814824581182E+02    0.139598786830902100E+03    0.168508386588096613E+03   -0.161533335382857895E+07   -0.625146350544151908E+01    1
    0.102783789250461277E+01   -0.238448289292327864E-01    0.851434653496502392E+03   -0.345081327006155991E+01    0.352808531522750854E+02    0.161785086393356323E+03    0.591051418125629411E+02   -0.148107185101417336E+07   -0.625396350544150437E+01    1
    0.380663148926942640E+00   -0.792656443247103049E+00    0.897716865917679388E+05   -0.301892168785341974E+01    0.288091945111751571E+02    0.129011571407318115E+02    0.195004121977090819E+03   -0.147717504032991873E+07   -0.625646350544151275E+01    1
    0.108576978763213017E+01   -0.783640422496696853E+00    0.102107781204912362E+04   -0.265968584941587993E+01    0.718812779247760716E+02    0.991530919075012207E+02    0.298992040085792553E+03   -0.138806239160169451E+07   -0.625896350544152913E+01    1
    0.140247667480400795E+00    0.469033163711062795E+00    0.249508718532421153E+04   -0.286017357101149106E+01    0.290518762767314946E+02    0.470609021186828613E+02    0.986021086096763497E+02   -0.125515768533842452E+07   -0.626146350544153396E+01    1
    0.391020533552591198E+00   -0.393565630123430266E-01    0.211982388817484934E+04   -0.289988952043570558E+01    0.631999385714531030E+02    0.914126980304718018E+02    0.460780982792377429E+02   -0.125164782311069500E+07   -0.626396350544151304E+01    1
    0.203538355689365236E+00   -0.430495025653385155E+00    0.155801854405791873E+05   -0.374102450182678936E+01    0.864894626200199070E+02    0.173230683803558350E+03    0.825317547380924168E+02   -0.123547639448376209E+07   -0.626646350544151076E+01    1
    0.459339142455328613E+02   -0.464522320126860122E+00    0.169488015152237850E+02   -0.337585299600193611E+01    0.337364393472671553E+00    0.112429801225662231E+03    0.218208185762166949E+03   -0.123224055917598703E+07   -0.626896350544153069E+01    1
    0.160935703533575349E+02   -0.478918022921769215E+00    0.249877361220138425E+02   -0.286075302435069867E+01    0.820722031354904118E+02    0.978145837783813477E+02    0.143269151133298863E+03   -0.743737754257708904E+06   -0.627146350544152575E+01    1
    0.408355927196233481E+00   -0.144636181776286704E+00    0.148574490420630241E+04   -0.256206217000444791E+01    0.969929992914199772E+02    0.983845531940460205E+02    0.104495871239900580E+03   -0.728091307139421580E+06   -0.627396350544150305E+01    1
    0.160213584636689212E+02   -0.552917679652404015E+00    0.212010979034834754E+02   -0.275257643608033042E+01    0.989625229477882442E+02    0.492250049114227295E+02    0.271217710727453209E+03   -0.700549417872439255E+06   -0.627646350544151854E+01    1
    0.737015737315394135E-02    0.178797781523603039E-01    0.652738251717128223E+05   -0.325040025900570217E+01    0.323786278963088989E+02    0.138834732770919800E+03    0.208106273412704468E+01   -0.700342921758743469E+06   -0.627896350544151893E+01    1
    0.380109086705170807E+01   -0.426021188738789469E+00    0.102982229544910382E+03   -0.377671197359463839E+01    0.295527393817901647E+02    0.210721206665039062E+02    0.138948355102539040E+03   -0.695262771251558443E+06   -0.628146350544150600E+01    1
    0.119087315978470287E+01   -0.295025634292352179E+00    0.197776084910145016E+03   -0.251675301925504824E+01    0.972412485182285309E+02    0.683891415596008301E+01    0.150959180271625513E+03   -0.689527605878114467E+06   -0.628396350544150373E+01    1
    0.285497446755462569E+00   -0.306959491290683228E+00    0.294263283483990244E+04   -0.306797350910805955E+01    0.295005183815956151E+02    0.166072554588317871E+03    0.165079342281818384E+03   -0.683713278530440875E+06   -0.628646350544151566E+01    1
    0.153871598462632999E+02    0.989251218011056199E+00    0.115439225207921652E+03   -0.220002530032365540E+01    0.679981255412101717E+02    0.671095776557922363E+02    0.192240097403526278E+03   -0.640719245908219367E+06   -0.628896350544151872E+01    1
    0.788432822424545598E+00   -0.119576267916366774E+01    0.457250642627120101E+03   -0.262704557052933341E+01    0.618579005479812665E+02    0.641870212554931641E+02    0.121577956742048244E+03   -0.596029307457441115E+06   -0.629146350544151289E+01    1
    0.284327572299130027E+00   -0.749833185732892593E+00    0.106015962085595747E+05   -0.182204049087587983E+01    0.464084039807319684E+02    0.231316494941711426E+02    0.285554362106323254E+03   -0.585681035359178088E+06   -0.629396350544151328E+01    1
